title,link,number_of_citation,article_type,publisher,keyword,abstract,publish_date,publication_title,authors,affiliations,countries
Optimal load balanced clustering in homogeneous wireless sensor networks,https://onlinelibrary.wiley.com/doi/10.1002/dac.3229,8,RESEARCH ARTICLE,Wiley,"clustering,hierarchical routing,linear program,optimization,wireless sensor networks","Balancing the load among sensor nodes is a major challenge for the long run operation of wireless sensor networks. When a sensor node becomes overloaded, the likelihood of higher latency, energy loss, and congestion becomes high. In this paper, we propose an optimal load balanced clustering for hierarchical cluster-based wireless sensor networks. We formulate the network design problem as mixed-integer linear programming. Our contribution is 3-fold: First, we propose an energy aware cluster head selection model for optimal cluster head selection. Then we propose a delay and energy-aware routing model for optimal inter-cluster communication. Finally, we propose an equal traffic for energy efficient clustering for optimal load balanced clustering. We consider the worst case scenario, where all nodes have the same capability and where there are no ways to use mobile sinks or add some powerful nodes as gateways. Thus, our models perform load balancing and maximize network lifetime with no need for special node capabilities such as mobility or heterogeneity or pre-deployment, which would greatly simplify the problem. We show that the proposed models not only increase network lifetime but also minimize latency between sensor nodes. Numerical results show that energy consumption can be effectively balanced among sensor nodes, and stability period can be greatly extended using our models.",07 November 2016,International Journal of Communication Systems,"Manel Souissi,Aref Meddeb,","(National Engineering School of Tunis University of Tunis El-Manar Tunis Tunisia),(National Engineering School of Sousse University of Sousse Sousse Tunisia),","Tunisia,Tunisia,Tunisia"
On the implant communication and MAC protocols for WBAN,https://onlinelibrary.wiley.com/doi/10.1002/dac.1100,28,Research Article,Wiley,"in-body,on-body,RF communication,implant,WBAN","Recent advances in micro-electro-mechanical systems, wireless communication, low-power intelligent sensors, and semiconductor technologies have allowed the realization of a wireless body area network (WBAN). A WBAN provides unobtrusive health monitoring for a long period of time with real-time updates to the physician. It is widely used for ubiquitous health care, entertainment, and military applications. The implantable and wearable medical devices have several critical requirements such as power consumption, data rate, size, and low-power medium access control (MAC) protocols. This article consists of two parts: body implant communication, which is concerned with the communication to and from a human body using radio frequency (RF) technology, and WBAN MAC protocols, which presents several low-power MAC protocols for a WBAN with useful guidelines including a case study of IEEE 802.15.4, PB-TDMA, and SMAC protocols. In body implant communication, the in-body RF performance is affected considerably by the implant's depth and different polarization combinations inside the human body as well as by the muscle and fat. We observe best performance at a depth of 3 to 5 cm and not close to the human skin. Furthermore, the study of low-power MAC protocols highlights the most important aspects of developing a novel low-power and reliable MAC protocol for a WBAN. Copyright © 2010 John Wiley & Sons, Ltd.",26 July 2010,International Journal of Communication Systems,"Sana Ullah,Henry Higgins,Bin Shen,Kyung Sup Kwak,","(Graduate School of Telecommunication Engineering, Inha University, South Korea),(Zarlink Semiconductor Company, U.K.),(Graduate School of Telecommunication Engineering, Inha University, South Korea),(Graduate School of Telecommunication Engineering, Inha University, South Korea),",
Chronological Harris hawks-based deep LSTM classifier in wireless sensor network for aqua status prediction,https://onlinelibrary.wiley.com/doi/10.1002/eco.2302,none,RESEARCH ARTICLE,Wiley,"aqua status prediction,convolutional concept,deep long short-term memory,Harris hawks optimization algorithm,Piecewise Fuzzy C-means clustering","Aquaculture becomes very popular in economic where aquatic organisms, like fishes and prawns, are mainly dependent on the quality of water in aquaculture pond. Also, the water quality constraints, which include turbidity, carbon dioxide, temperature, pH level, dissolved oxygen and phosphorus, are considered for achieving better performance. Hence, this paper presents an approach for aqua status prediction based on Deep Long Short-Term Memory (Deep LSTM) classifier. The sensor nodes are placed in the aqua pond for measuring the parameters of water quality, and then the cell network transformation is done using the Voronoi partition. After that, the Cluster Head (CH) selection is carried out using Piecewise Fuzzy C-means clustering (piFCM). Once the clusters are selected, the Chronological Harris Hawks (Chronological HH) optimization algorithm is introduced for optimal sink placement where the constraints for enabling the optimal sink placement are the distance and energy of the nodes. Finally, the aqua status is predicted using Deep LSTM. The performance of the Chronological HH-based Deep LSTM is computed in terms of accuracy, energy and the number of dead nodes. The proposed Chronological HH-based Deep LSTM outperformed other methods with maximal accuracy of 92.65%, maximal energy of 0.976 and the minimal dead nodes of 32.",28 April 2021,Ecohydrology,"Chandanapalli Suresh Babu,Annam Jagadeeswara Rao,Kalyanapu Srinivas,Satyala Narayana,","(Gudlavalleru Engineering College India),(Gudlavalleru Engineering College India),(Gudlavalleru Engineering College India),(Gudlavalleru Engineering College India),","India,India,India,India,India,India,India,India,India,India"
HEEL: A new clustering method to improve wireless sensor network lifetime,https://onlinelibrary.wiley.com/doi/10.1049/iet-wss.2019.0153,23,Research Article,Wiley,"pattern clustering,wireless sensor networks,routing protocols,clustering method,node energy,cluster head,modified low energy adaptive clustering hierarchy,HEEL method,wireless sensor network lifetime improvement","In wireless sensor networks, some resources such as memory and energy are limited. In recent years, there has been an increasing interest in improving network lifetime. Node energy plays an important role in the network lifetime. Along with this remarkable growth in wireless sensor networks, however, there is an increasing concern over network lifetime. The principal purpose of this study is to develop an understanding of the effects of other parameters on selecting a cluster head. The methodological approach taken in this study is a mixed methodology typically based on the node's energy. The authors have operated four parameters to select the cluster head: Node energy, the energy of the node's neighbours, number of hops and number of links to neighbours. Each of these parameters has an impact in selecting the cluster head. They accurately observed hop size, energy of each sensor node, average energy of sensor neighbours, links to sensor nodes (HEEL) has better improvements in comparison of Node ranked Low Energy Adaptive Clustering Hierarchy (Nr-LEACH), Modified Low Energy Adaptive Clustering Hierarchy (ModLEACH), Low Energy Adaptive Clustering Hierarchy-B (LEACH-B), Low Energy Adaptive Clustering Hierarchy (LEACH), Power-Efficient Gathering in Sensor Information System (PEGASIS), energy-aware clustering scheme with transmission power control for sensor networks (EACLE) and hybrid energy efficient distributed clustering (HEED) algorithms in possible case of network lifetime and throughput.",22 April 2020,IET Wireless Sensor Systems,"Amir Seyyedabbasi,Gulustan Dogan,Farzad Kiani,","(Computer Engineering Department, Engineering and Natural Sciences FacultyIstanbul Sabahattin Zaim UniversityIstanbulTurkey),(Computer Science DepartmentUniversity of North Carolina WilmingtonNorth CarolinaNCUSA),(Computer Engineering Department, Engineering and Architecture FacultyIstanbul Arel UniversityIstanbulTurkey),",
SF-LAP: Secure M2M Communication in IIoT with a Single-Factor Lightweight Authentication Protocol,https://onlinelibrary.wiley.com/doi/10.1155/2022/1309402,4,Research Article,Wiley,,"Machine-to-machine communication allows smart devices like sensors, actuators, networks, gateways, and other controllers to communicate with one another. The industrial Internet of things (IIoT) has become a vital component. Many industrial devices are connected to perform a task automatically in machine-to-machine communication, but they are not properly secured, allowing an adversary to compromise them against a variety of attacks due to communication system vulnerabilities. Recently, a secure lightweight authentication protocol (SLAP) was proposed by Panda et al. They asserted that every known attack that could happen in the IIoT is deterred by their suggested protocol. In this study, we prove that the SLAP protocol is vulnerable to desynchronization, impersonation, replay, and eavesdropping attacks. To prevent these attacks and enhance that protocol, we need to implement a secure authentication mechanism that ensures the security of communication. This paper proposed a secure M2M Communication in IIoT with a single-factor lightweight authentication protocol (SF-LAP). Single-factor authentication is a simple and secure way to communicate. It uses less power and communication overhead while providing a secure mechanism for conversation. In the machine-to-machine (M2M) scenario, the proposed protocol uses an exclusive-OR operation and a hashing function to ensure secure communication between the sensor and the controller. The proposed mechanism uses a secure preshared key and timestamp technique to protect and safeguard this connection against desynchronization attacks and eavesdropping attacks. We used Burrows Abadi Needham (BAN) Gong, Needham, and Yahalom (GNY) logic, and the automated validation of Internet security protocols applications (AVISPA) tool for formal verification and perform a security analysis as an informal verification to make sure the suggested protocol is secure. Analysis that shows the SF-LAP consumes the least computing and communication overhead and is more secure because it prevents desynchronization and eavesdropping attacks to all of the known attacks that are modification attacks, tracing attacks, impersonation, man-in-the-middle, and replay attacks.",10 November 2022,Journal of Sensors,"Khurram Shahzad,Masoom Alam,Nadeem Javaid,Abdul Waheed,Shehzad Ashraf Chaudhry,Nafees Mansoor,Mahdi Zareei,","(Department of Computer Science, COMSATS University Islamabad, 44000, Pakistan comsats.edu.pk),(Department of Computer Science, COMSATS University Islamabad, 44000, Pakistan comsats.edu.pk),(Department of Computer Science, COMSATS University Islamabad, 44000, Pakistan comsats.edu.pk),(Department of Computer Science, Women University Swabi, Swabi 23430, Pakistan wus.edu.pk),(School of Electrical and Computer Engineering, Seoul National University, Seoul 08826, Republic of Korea snu.ac.kr),(Department of Computer Science and Information Technology, College of Engineering, Abu Dhabi University, Abu Dhabi, UAE adu.ac.ae),(Department of Computer Engineering, Faculty of Engineering and Architecture, Nisantasi University, Istanbul 34398, Turkey nisantasi.edu.tr),","Pakistan,Pakistan,Pakistan,Pakistan"
Recent Changes in the ISBA-CTRIP Land Surface System for Use in the CNRM-CM6 Climate Model and in Global Off-Line Hydrological Applications,https://onlinelibrary.wiley.com/doi/10.1029/2018MS001545,122,Research Article,Wiley,"land surface processes,hydrology,snow,permafrost","In recent years, significant efforts have been made to upgrade physical processes in the ISBA-CTRIP land surface system for use in fully coupled climate studies using the new CNRM-CM6 climate model or in stand-alone mode for global hydrological applications. Here we provide a thorough description of the new and improved processes implemented between the CMIP5 and CMIP6 versions of the model and evaluate the hydrology and thermal behavior of the model at the global scale. The soil scheme explicitly solves the one-dimensional Fourier and Darcy laws throughout the soil, accounting for the dependency of hydraulic and thermal soil properties on soil organic carbon content. The snowpack is represented using a multilayer detailed internal-process snow scheme. A two-way dynamic flood scheme is added in which floodplains interact with the soil hydrology through reinfiltration of floodwater and with the overlying atmosphere through surface free-water evaporation. Finally, groundwater processes are represented via a two-dimensional diffusive unconfined aquifer scheme allowing upward capillarity rises into the superficial soil. This new system has been evaluated in off-line mode using two different atmospheric forcings and against a large set of satellite estimates and in situ observations. While this study is not without weaknesses, its results show a real advance in modeling the physical aspects of the land surface with the new ISBA-CTRIP version compared to the previous system. This increases our confidence that the model is able to represent the land surface physical processes accurately across the globe and in turn contribute to several important scientific and societal issues.",01 April 2019,Journal of Advances in Modeling Earth Systems,"Bertrand Decharme,Christine Delire,Marie Minvielle,Jeanne Colin,Jean-Pierre Vergnes,Antoinette Alias,David Saint-Martin,Roland Séférian,Stéphane Sénési,Aurore Voldoire,","(CNRM UMR 3589, Météo-France/CNRS Université fédérale de Toulouse Toulouse France),(CNRM UMR 3589, Météo-France/CNRS Université fédérale de Toulouse Toulouse France),(CNRM UMR 3589, Météo-France/CNRS Université fédérale de Toulouse Toulouse France),(CNRM UMR 3589, Météo-France/CNRS Université fédérale de Toulouse Toulouse France),(BRGM French Geological Survey Water Environment and Ecotechonologies Division Orléans France),(CNRM UMR 3589, Météo-France/CNRS Université fédérale de Toulouse Toulouse France),(CNRM UMR 3589, Météo-France/CNRS Université fédérale de Toulouse Toulouse France),(CNRM UMR 3589, Météo-France/CNRS Université fédérale de Toulouse Toulouse France),(CNRM UMR 3589, Météo-France/CNRS Université fédérale de Toulouse Toulouse France),(CNRM UMR 3589, Météo-France/CNRS Université fédérale de Toulouse Toulouse France),","France,France,France,France,France,France,France,France,France,France,France"
An Indoor Positioning and Prewarning System Based on Wireless Sensor Network Routing Algorithm,https://onlinelibrary.wiley.com/doi/10.1155/2021/7213595,2,Research Article,Wiley,,"One of the most important means to position abnormal devices is to efficiently utilize the resources of wireless sensor network (WSN) and make proper analysis of the relevant data. Therefore, this paper constructs an indoor positioning and prewarning system that utilizes energy efficiently and achieves a long lifecycle. Firstly, the adjacent round iteration load balancing (ARILB) routing algorithm was proposed, which elects the cluster heads (CHs) by the adjacent round strategy. In this way, the random components were eliminated in CH election. Next, a short-distance multifrequency routing strategy was constructed between CHs to transmit the information to the sink, and a positioning algorithm was designed called ARILB-received signal strength (RSS). The ARILB-RSS positioning algorithm traverses the triangles formed by anchor nodes, forming multiple sets of ranging points; then, the optimal anchor node is recorded, and the path loss factor is iterated to reduce the positioning error. Simulation shows that the network survives 54.5% longer using ARILB than using the distributed energy-efficient clustering (DEEC) algorithm; the packet delivery rate using ARILB was about 139% higher than that of low energy adaptive clustering hierarchy (LEACH) algorithm and 35% higher than that of uneven clustering routing algorithm based on chain-cluster type (URCC) algorithm; ARILB-RSS reduced the ranging error by 14.31% and then the positioning error by 26.79%.",05 November 2021,Journal of Sensors,"Yanghua Gao,Weidong Lou,Hailiang Lu,","(Information Center, China Tobacco Zhejiang Industrial Co., Ltd., Hangzhou 310008, China),(Information Center, China Tobacco Zhejiang Industrial Co., Ltd., Hangzhou 310008, China),(Information Center, China Tobacco Zhejiang Industrial Co., Ltd., Hangzhou 310008, China),","China,China,China"
IoT-based energy efficient and longer lifetime compression approach for healthcare applications,https://onlinelibrary.wiley.com/doi/10.1002/ett.4843,none,RESEARCH ARTICLE,Wiley,,"A wireless body area networks (WBANs) is made up of tiny representations of the Internet of Medical Things (IoMT), which may be executed in the body or worn externally. Today, Internet of Things (IoT) has made it feasible to evaluate healthcare. The IoMT sends the patient's condition to the health center through the Internet rather than keeping them in the hospital all the time for therapy. IoT offers wireless connectivity between virtually anything and smart devices on one side. Data must be transferred to a doctor or other practitioner within the allotted time since this network works with medical and critical circumstances; this shows that routing is the most important problem. Routing is therefore viewed as a very significant difficulty in WBANs. The simulation findings show that, for the WBAN under consideration, the IoT-based stable increased-throughput multi-hop protocol for link efficiency protocol has better throughput, end-to-end delay, and propagation delay compared to adaptive threshold-based thermal-aware energy-efficient multi-hop protocol. Higher packet delivery to the sink is a result of longer stability periods, which is very desirable for ongoing patient monitoring during the COVID-19 pandemic. This research also identifies potential paths for the development of WBANs of the next generation and suggests ways to boost the selected communication systems' productivity in WBAN solutions for health monitoring.",14 August 2023,Transactions on Emerging Telecommunications Technologies,"Ritu Dewan,Sharik Ahmad,Arun Kumar Rana,Tapsi Nagpal,Vinish Kumar,Ngangbam Herojit Singh,V. D. Ambeth Kumar,Awnish Kumar,","(Department of Computer Science and Engineering Lingaya's Vidyapeeth Faridabad India),(Department of Computer Science and Engineering Lingaya's Vidyapeeth Faridabad India),(Department of Computer Science and Engineering Galgotias College of Engineering Greater Noida Uttar Pradesh India),(Department of Computer Science and Engineering Lingaya's Vidyapeeth Faridabad India),(Department of Computer Science and Engineering Raj Kumar Goel Institute of Technology Ghaziabad Uttar Pradesh India),(Department of Computer Science and Engineering National Institute of Technology Agartala Jirania Tripura India),(Department of Computer Engineering Mizoram University Aizawl Mizoram India),(Department of Computer Science and Engineering National Institute of Technology Agartala Jirania Tripura India),","India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India"
[Retracted] Wireless Network of Silver Film Lysozyme Aptasensor Based on Fractal Measurement,https://onlinelibrary.wiley.com/doi/10.1155/2021/7634982,3,Research Article,Wiley,,"In this work, we reported a wireless network composed of silver film-based graphene oxide-fluorescence resonance energy transfer (GO-FRET) lysozyme aptasensor nodes. At the sensor node level, we optimized silver substrate structure, concentrations of the aptamers, and graphene oxide and tested lysozyme detection performance with a model analyte. At the network level, we analyzed the complexity and transmission success rate using fractal measurements. We implemented the wireless network composed of the aptasensor with a portable Wi-Fi fluorescent reader. Transmission success rate testing results show that an increase in node hops can promote the rate of transmission success dramatically. When the hop count is larger than 6, the rate of transmission success can reach more than 90% if the transmission failure probability and sleep probability are 0.1 and 0.5, respectively.",26 November 2021,Security and Communication Networks,"Zhiyou Wang,Maojin Wang,","(School of Electronic Communication and Electrical Engineering, Changsha University, Kaifu District, Changsha, China ccsu.cn),(Hunan Engineering Technology Research Center of Optoelectronic Health Detection, Changsha, China),","China,China"
MSN-CDF: New community detection framework to improve routing in mobile social networks,https://onlinelibrary.wiley.com/doi/10.1002/dac.4989,1,RESEARCH ARTICLE,Wiley,"community-based routing,community detection,delay-tolerant networks,mobile social networks","In mobile social networks (MSN), portable devices of mobile users communicate with each other. The contact and intercontact times are the two most important parameters that specify the behavior of MSN. Many social features such as similarity, centrality, closeness, and distance are derived from contact and intercontact time patterns. Those parameters and features can be used in the community detection process in community-based routing as a vector weight of network graph edges. But there is no solution for proper exploitation of them as a multicriteria optimization of community detection algorithms so that the communities become more adaptive with the MSN quiddity and the computational complexity of the algorithms to be stay constant. In this paper, we propose the MSN-adaptive community detection framework, MSN-CDF, which meets these demands. We improve the quality function of community detection methods, for example, the Intensity in clique percolation methods and the Modularity in modularity-based methods, through our new model-based joint optimization of their quality functions. To this end, to express the MSN contact and social features, we develop a criterion called MCSF. It holds the contact time and intercontact time distributions parameters and implies their social features for MSN purposes. This criterion has as little traffic as possible and enjoys from the probabilistic joint distribution model. The simulations show that MSN-CDF reduces the network overhead significantly compared with the DiBUBB, Epidemic, and Dynamic Routing. Moreover, it outperforms DiBUBB and Dynamic Routing in terms of delivery rate and delivery latency.",29 September 2021,International Journal of Communication Systems,"Saeed Moradi,Jamshid Bagherzadeh Mohasefi,Ebrahim Mahdipour,","(Department of Computer Engineering, Science and Research Branch Islamic Azad University Tehran Iran),(Department of Computer Engineering Urmia University Urmia Iran),(Department of Computer Engineering, Science and Research Branch Islamic Azad University Tehran Iran),",
Cluster optimization in wireless sensor network based on optimized Artificial Bee Colony algorithm,https://onlinelibrary.wiley.com/doi/10.1049/ntw2.12023,4,ORIGINAL RESEARCH PAPER,Wiley,"energy conservation,health care,optimisation,particle swarm optimisation,pattern clustering,wireless sensor networks","Wireless sensor networks (WSNs) have emerged as a potential research area owing to their wide range of applicability in various fields. Critical application areas of WSN include defence and military surveillance, weather monitoring, health care monitoring, and Internet of Things. Extensive research efforts have been made to improve energy and data delivery performance in WSN with different bio-inspired optimized clustering methodologies such as particle swarm optimization (PSO), and the bacterial foraging algorithm for optimization (BFAO). However, most constrained solutions are limited to data aggregation performance and enhance the energy efficiency of the network to some extent. Therefore, balancing energy and data delivery performance to a greater extent is crucial because of design limitations imposed on existing hierarchical solutions. This article introduces a novel clustering paradigm, namely optimal clustering using the Artificial Bee Colony (OCABC) algorithm, which improves energy efficiency based on a simplified and robust ABC algorithm. The central idea is to increase the network lifetime of the WSN by optimizing the cluster formation process. The implemented structured module of OCABC attempts to overcome challenges encountered in existing baselines. The extensive numerical analysis with respect to significant performance parameters assists in benchmarking the OCABC compared with the PSO and BFAO.",21 March 2021,IET Networks,"Deepa S. R,Rekha D,","(SCOPE VIT Chennai India),(SCOPE VIT Chennai India),","India,India,India"
Chronological Harris hawks-based deep LSTM classifier in wireless sensor network for aqua status prediction,https://onlinelibrary.wiley.com/doi/10.1002/eco.2302,none,RESEARCH ARTICLE,Wiley,"aqua status prediction,convolutional concept,deep long short-term memory,Harris hawks optimization algorithm,Piecewise Fuzzy C-means clustering","Aquaculture becomes very popular in economic where aquatic organisms, like fishes and prawns, are mainly dependent on the quality of water in aquaculture pond. Also, the water quality constraints, which include turbidity, carbon dioxide, temperature, pH level, dissolved oxygen and phosphorus, are considered for achieving better performance. Hence, this paper presents an approach for aqua status prediction based on Deep Long Short-Term Memory (Deep LSTM) classifier. The sensor nodes are placed in the aqua pond for measuring the parameters of water quality, and then the cell network transformation is done using the Voronoi partition. After that, the Cluster Head (CH) selection is carried out using Piecewise Fuzzy C-means clustering (piFCM). Once the clusters are selected, the Chronological Harris Hawks (Chronological HH) optimization algorithm is introduced for optimal sink placement where the constraints for enabling the optimal sink placement are the distance and energy of the nodes. Finally, the aqua status is predicted using Deep LSTM. The performance of the Chronological HH-based Deep LSTM is computed in terms of accuracy, energy and the number of dead nodes. The proposed Chronological HH-based Deep LSTM outperformed other methods with maximal accuracy of 92.65%, maximal energy of 0.976 and the minimal dead nodes of 32.",28 April 2021,Ecohydrology,"Chandanapalli Suresh Babu,Annam Jagadeeswara Rao,Kalyanapu Srinivas,Satyala Narayana,","(Gudlavalleru Engineering College India),(Gudlavalleru Engineering College India),(Gudlavalleru Engineering College India),(Gudlavalleru Engineering College India),","India,India,India,India,India,India,India,India,India,India"
A Dynamically Reconfigurable Wireless Sensor Network Testbed for Multiple Routing Protocols,https://onlinelibrary.wiley.com/doi/10.1155/2017/1594270,2,Research Article,Wiley,,"Because wireless sensor networks (WSNs) are complex and difficult to deploy and manage, appropriate structures are required to make these networks more flexible. In this paper, a reconfigurable testbed is presented, which supports dynamic protocol switching by creating a novel architecture and experiments with several different protocols. The separation of the control and data planes in this testbed means that routing configuration and data transmission are independent. A programmable flow table provides the testbed with the ability to switch protocols dynamically. We experiment on various aspects of the testbed to analyze its functionality and performance. The results demonstrate that sensors in the testbed are easy to manage and can support multiple protocols. We then raise some important issues that should be investigated in future work concerning the testbed.",08 November 2017,Wireless Communications and Mobile Computing,"Wenxian Jiang,Chenzhe Gu,Jingjing Wu,","(College of Computer Science and Technology, Huaqiao University, Xiamen 361021, China hqu.edu.cn),(College of Computer Science and Technology, Huaqiao University, Xiamen 361021, China hqu.edu.cn),(College of Mathematics and Computer Science, Quanzhou Normal University, Quanzhou 362000, China qztc.edu.cn),","China,China,China"
Mesozoic Large-scale Mineralization and Multiple Lithospheric Extensions in South China,https://onlinelibrary.wiley.com/doi/10.1111/j.1755-6724.2006.tb00259.x,9,,Wiley,"mineralization,polymetallic deposit,Mesozoic,extension,South China","Abstract  South China is the most important polymetallic (tungsten, tin, bismuth, copper, silver, antimony, mercury, rare metals, heavy rare earth elements, gold and lead-zinc) province in China. This paper describes the basic characteristics of Mesozoic large-scale mineralization in South China. The large-scale mineralization mainly took place in three intervals: 170–150 Ma, 140–126 Ma and 110–80 Ma. Among these the first stage is mainly marked by copper, lead-zinc and tungsten mineralization and the third stage is mainly characterized by tin, gold, silver and uranium mineralization. The stage of 140–126 Ma mainly characterized by tungsten and tin mineralization is a transitional interval from the first to the third stage. In light of the current research results of the regional tectonic evolution it is proposed that the large-scale mineralization in the three stages is related to post-collision between the South China block and the North China block, transfer of the principal stress-field of tectonic regimes from N-S to E-W direction, and multiple back-arc lithospheric extensions caused by subduction of the Paleo-Pacific plate.",07 September 2010,Acta Geologica Sinica - English Edition,"MAO Jingwen,XIE Guiqing,LI Xiaofeng,ZHANG Changqing,WANG Yitian,","(Institute of Mineral Resources, Chinese Academy of Geological Sciences, Beijing 100037),(School of Earth Science and Resources, China University of Geosciences, Beijing 100083),(Institute of Mineral Resources, Chinese Academy of Geological Sciences, Beijing 100037),(Institute of Mineral Resources, Chinese Academy of Geological Sciences, Beijing 100037),(Institute of Mineral Resources, Chinese Academy of Geological Sciences, Beijing 100037),",
Routing and Clustering of Sensor Nodes in the Honeycomb Architecture,https://onlinelibrary.wiley.com/doi/10.1155/2019/4861294,10,Research Article,Wiley,,"Energy is the most valuable resource in wireless sensor networks; this resource is limited and much in demand during routing and communication between sensor nodes. Hierarchy structuring of the network into clusters allows reducing the energy consumption by using small distance transmissions within clusters in a multihop manner. In this article, we choose to use a hybrid routing protocol named Efficient Honeycomb Clustering Algorithm (EHCA), which is at the same time hierarchical and geographical protocol by using honeycomb clustering. This kind of clustering guarantees the balancing of the energy consumption through changing in each round the location of the cluster head, which is in a given vertex of the honeycomb cluster. The combination of geographical and hierarchical routing with the use of honeycomb clustering has proved its efficiency; the performances of our protocol outperform the existing protocols in terms of the number of nodes alive, the latency of data delivery, and the percentage of successful data delivery to the sinks. The simulations testify the superiority of our protocol against the existing geographical and hierarchical protocols.",25 March 2019,Journal of Computer Networks and Communications,"Amine Rais,Khalid Bouragba,Mohammed Ouzzif,","(Laboratory RITM, ENSEM, Hassan II University of Casablanca, Casablanca, Morocco uh2c.ac.ma),(Laboratory RITM, ENSEM, Hassan II University of Casablanca, Casablanca, Morocco uh2c.ac.ma),(Laboratory RITM, ENSEM, Hassan II University of Casablanca, Casablanca, Morocco uh2c.ac.ma),","Morocco,Morocco,Morocco"
Novel LDoS attack detection by Spark-assisted correlation analysis approach in wireless sensor network,https://onlinelibrary.wiley.com/doi/10.1049/iet-ifs.2018.5512,8,Research Article,Wiley,"correlation methods,routing protocols,Zigbee,wireless sensor networks,Hilbert transforms,time-frequency analysis,computer network security,novel LDoS attack detection,Spark-assisted correlation analysis approach,wireless sensor network,low-rate denial of service attack,special DoS attack type,routing protocol,flood attack,LDoS attack pattern,traditional intrusion detection algorithm,LDoS attack detection method,big data,Hilbert–Huang Transform time–frequency signal analysis method,nonlinear signal,LDoS attack traffic signal,Spark-based Pearson,Spearman correlation coefficient,false intrinsic mode functions components,HHT method,effective threshold value,Pearson correlation coefficient,false IMF components,SunSpot wireless nodes,wireless sensor nodes,normal IMF component,ZigBee WSN,quantitative LDoS attack detection experimental research","Low-rate denial of service (LDoS) attack is a special DoS attack type of wireless sensor network (WSN). Routing protocol is the critical component of the WSN. Routing flood attack is a novel LDoS attack pattern in WSN. However, the attack is difficult to be detected by traditional intrusion detection algorithm. A novel LDoS attack detection method based on big data and signal analysis is proposed. Hilbert–Huang Transform (HHT) time–frequency signal analysis method is used to analyse the small non-linear signal from LDoS attack traffic signal. Spark-based Pearson and Spearman correlation coefficient calculation approaches are used to recognise the false intrinsic mode functions (IMFs) components decomposed by the HHT method. The effective threshold value of Pearson correlation coefficient is set to 0.2, the effective threshold value of Spearman correlation coefficient is set to 0.3, which are united to identify the false IMF components. SunSpot wireless nodes are used to build the wireless sensor nodes. If the difference between the IMF component and the normal IMF component is more than 40%, the LDoS attack will be detected. Experimental results show that this approach is effective to detect the LDoS attack in ZigBee WSN. This is a quantitative LDoS attack detection experimental research in WSN.",01 July 2020,IET Information Security,"Chen Hongsong,Meng Caixia,Fu Zhongchuan,Chao-Hsien Lee,","(School of Computer and Communication Engineering, University of Science and Technology BeijingBeijing100083People's Republic of China),(Railway Police CollegeZhengzhouHenan450053People's Republic of China),(Department of Computer ScienceHarbin Institute of TechnologyHarbinPeople's Republic of China),(Department of Electronic EngineeringNational Taipei University of TechnologyTaipei CityPeople's Republic of China),","China,China,China,China,China,China,China,China,China,China"
Congestion centric multi-objective reptile search algorithm-based clustering and routing in cognitive radio sensor network,https://onlinelibrary.wiley.com/doi/10.1002/ett.4629,5,RESEARCH ARTICLE,Wiley,,"In recent trends, Cognitive Radio Sensor Networks (CRSNs) are investigated in-depth and getting momentum in all types of applications. CRSN can make use of the underutilized frequency spectrum in a suitable manner. Due to the above-mentioned advantage, the scholars have initiated to study of the domain of cognitive radio routing. Network congestion produces transmission delays and packet loss, as well as time and energy wasted on recovery. In order to fulfill the energy efficiency and network lifetime in CRSN, Congestion Centric Multi-Objective Reptile Search Algorithm (CC-MORSA)-based Clustering and Routing are used. The main objective of proposed CC-MORSA is to improve the lifetime by minimizing the distance among the designated Cluster Head nodes which creates the fitness function by multiple objectives like energy, distance, and load. This technique is appropriate for common sensor nodes in coordinated communications infrastructure and large networks. The simulation results are analyzed through MATALB in terms of remaining energy (999.5 J), average delay (0.36 s), Packet Delivery Ratio (99.8%), Energy Consumption (24.1 J), Throughput (0.98 Mbps), routing overhead (0.54), and Packet Loss Rate (0.2%). From the outcomes, it shows that the presented CC-MORSA outperformed conventional Stability-Aware Cluster-based Routing and Drop Factor-Based Energy Efficient Routing technique.",22 August 2022,Transactions on Emerging Telecommunications Technologies,"D. Sunitha,Kavitha Rani Balmuri,Rocío Pérez de Prado,Parameshachari Bidare Divakarachari,R. Vijayarangan,K. L. Hemalatha,","(Department of Computer Science & Engineering Kamala Institute of Technology & Science Singapur Telangana India),(Department of Information Technology CMR Technical Campus Hyderabad Telangana India),(Telecommunication Engineering Department University of Jaén Linares Jaén Spain),(Department of Electronics and Communication Engineering Nitte Meenakshi Institute of Technology Bengaluru Karnataka India),(Sengunthar Engineering College Anna University Tiruchengode Tamil Nadu India),(Department of ISE Sri Krishna Institute of Technology Bengaluru Karnataka India),","Spain,Spain,Spain,Spain,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India"
