title,link,number_of_citation,article_type,publisher,keyword,abstract,publish_date,publication_title,authors,affiliations,countries
Performance Analysis of Cluster-Based Energy-Efficient Routing Scheme for WSN,https://link.springer.com/chapter/10.1007/978-981-16-1048-6_33,none,conference,Springer,none,"Wireless Sensor Networks (WSN) are popular because of low maintenance and deployment, and they have more applications in future communication system. But they are restricted and limited to energy utilization. In order to improve the network lifetime and energy usage of the network, we proposed the cluster-based network in the system. Since clustering will improve lifetime, performance, and reliability of network. It also involves grouping of sensor nodes into cluster and electing cluster heads (CHs) for all the clusters that further connect to the base station. The proposed work increases the overall performance of WSN.",23 June 2021,Soft Computing for Intelligent Systems,"Satyanarayan Padaganur,Paramanand S. Patil,Mallikarjun Deshmukh","(B.L.D.E.A’s V. P. Dr. P.G. Halakatti College of Engineering and Technology,Vijayapur,Karnataka,India)",India
Fault Tolerance Through Energy Balanced Cluster Formation (EBCF) in WSN,https://link.springer.com/chapter/10.1007/978-981-13-2414-7_29,10,conference,Springer,none,"The term networking evolved with the concept of information interchange among set of connected nodes. The evolution of network architecture and the demand of information from both domestic and hostile environment expanded the network deployment nature. The normal computational nodes are not suitable for mass and harsh deployments hence, the nodes replaced with motes in later stage. The networking of motes is known as wireless sensor network(WSN). In WSN, the data collected through sensors and communicated over wireless medium to the base station(BS). The sensor nodes (SN) and BS can be connected either in single-hop or multi-hop fashion Paradis (Surv Fault Manag Wirel Sens Netw, 5:171–190, 2007, [16]). The architecture of WSN constrained with low energy, low memory, and low computational capacity hence, unlike normal networking, the frequency of fault occurrence in WSN is comparatively more. The fault can occur by means of several reasons Kim et al. (IEEE, 627–637, 2007, [7]). In this paper, we have focused on energy depletion-based fault occurrence. Here, we proposed an Energy Balanced Cluster Formation(EBCF) algorithm to stabilize the life span of clusters and maintaining energy equilibrium among clusters strength. The proposed algorithm is suggested for heterogeneous environment where the sensor nodes(SNs) are mobile in nature. The method is most suitable for hostile and non-attainable environment.",20 November 2018,Smart Innovations in Communication and Computational Sciences,"Hitesh Mohapatra,Amiya Kumar Rath","(Veer Surendra Sai University of Technology Burla,Sambalpur,Odisha,India)",India
A Whale Optimization Algorithm for Pollution Monitoring in WSN,https://link.springer.com/chapter/10.1007/978-981-15-8221-9_210,none,conference,Springer,none,"Wireless sensor network's (WSN) primary concern is how to manage their restricted power resources. The efficiency of WSN depends heavily on its life span. As a consequence, several studies have drawn attention to dynamic power management methods to reduce energy use in sensor nodes after creation and network layout. Recently, there has been a powerful interest in using smart instruments, particularly whale optimization algorithm of neural networks in WSN's energy-efficient method. Because of their network lifetime, energy efficiency, throughput and overall stability, he dimensionality and forecasting of sensor data obtained from the outputs of artificial neural network algorithms can lead to reduced energy conservation and communication costs. All of these features demonstrate excellent similarity and compatibility between WSN and neural networks. This article seeks to present the most significant possible implementation of whale optimization algorithm for cluster head selection (WOA-CH) to reduce energy consumption.",05 March 2021,"Advances in Automation, Signal Processing, Instrumentation, and Control","Harshala Patil,Divya Chirayil","(Department of Electronics and Communication Engineering,Pillai HOC College of Engineering and Technology,Rasayani,India)",India
An Approach to Increase the Lifetime of Traditional LEACH Protocol Using CHME-LEACH and CHP-LEACH,https://link.springer.com/chapter/10.1007/978-981-99-9037-5_11,none,conference,Springer,none,"The underwater wireless sensor network (WSN) comprises multiple distributed sensing devices or nodes within the aquatic environment, collecting and transmitting data to a surface-based base station. The acquired data is utilized as needed. These battery-powered, compact-sized nodes necessitate energy-efficient routing protocols due to limited battery capacity. The network finds application in diverse fields, such as oil exploration and temperature monitoring. LEACH algorithm is mostly used algorithms for clustering, but the limited energy of nodes is a very critical challenge for WSN. This study enhances the original LEACH protocol through varied routing approaches, introducing novel algorithms like CHME-LEACH, which considers residual energy for cluster head selection, and CHP-LEACH, which employs probability for cluster head selection. Both algorithms outperform the traditional protocols in reduced energy consumption and lifetime of networks.",18 March 2024,Fourth Congress on Intelligent Systems,"Madhvi Saxena,Aarti Sardhara,Shefali Raina","(Vishwakarma University Pune,Pune,Maharashtra,India),(Vasantdada Patil Pratisthan’s College of Engineering and Visual Arts Sion,Mumbai,Maharashtra,India)","India,India"
Gaussian Mixture Model-Based Clustering for Energy Saving in WSN,https://link.springer.com/chapter/10.1007/978-3-031-40564-8_9,none,conference,Springer,none,"In wireless sensor networks, nodes have limited access to energy sources and must make efficient use of what they have. Energy consumption may be decreased and network life can be prolonged via the process of clustering. To reduce the network’s power consumption and increase its lifespan, we used a new clustering technique in this work. Centralized cluster formation and decentralized cluster heads form the basis of this stage of clustering. Clusters are determined via a centralized Gaussian mixture model (GMM) technique, and once they are generated, they don’t change. After that, it chooses which cluster heads (CHs) should spin. Inside those clusters to minimize energy consumption prior to the data transmission phase to the base station (BS), taking into account the varying quantities of energy in the nodes. Thus, the proposed approach not only effectively addresses the energy consumption problem, but also significantly lengthens the lifespan of the network. The results demonstrate the following ways in which the suggested method lessens the burden on network resources. It increases network lifetime by 301%, 131%, and 122%, decreases energy consumption by 20.53%, 6.14%, and 5%, and increases throughput by 47%, 9%, and 4% when compared to the Flat, FUCA, and FCMDE protocols.",08 August 2023,"Computing Science, Communication and Security","Mohammed Saleh Mutar,Dalal Abdulmohsin Hammood,Seham Ahmed Hashem","(Electrical Engineering Technical College,Department of Computer Technical Engineering,Middle Technical University (MTU),Al Doura,10022,Baghdad,Iraq),(Technical Instructors Training Institute,Middle Technical University,Baghdad,Iraq)","Iraq,Iraq"
Spatial Clustering with Sequential CH Selection for Energy-Efficient WSN,https://link.springer.com/chapter/10.1007/978-981-15-1002-1_30,2,conference,Springer,none,"There are various clustering algorithms (Arora et al. in Optik 127:6590–6600, 2016, [1]) already in existence serving toward reducing the redundancy of data and in effect facilitating a better utility of the energy in the system. Our proposed algorithm works on spatial clustering technique for cluster formation and since the sensed data is assumed to be of the same type, and hence, we have adopted a rotation system of cluster head selection. In effect, we see a drastic improvement in the lifetime of the network. Further, the introduction of re-clustering after the death of 50% of the wireless sensor nodes adds regional coalition coverage stability to the wireless sensor network.",17 November 2019,Proceedings of International Conference on Wireless Communication,"Susheelkumar Sreedharan Panchikattil,Dnyandeo J. Pete","(Research Scholar,Department of Electronics Engineering,Datta Meghe College of Engineering,Sector-3,Plot-98,Airoli,India),(Department of Electronics Engineering,Datta Meghe College of Engineering,Sector-3,Plot-98,Airoli,India)","India,India"
Energy Enhancement of WSN Using Fuzzy C-Means Clustering Algorithm,https://link.springer.com/chapter/10.1007/978-981-15-8530-2_24,2,conference,Springer,none,"The current issues in the wireless sensor networks (WSN) are to enhance the efficiency of sensor nodes and their strength to handle node failure. This paper introduced an energy enhancement algorithm for clustering based on the properties of the fuzzy c-means. A novel algorithm is proposed using a fuzzy membership function and the Euclidean distance known as Fuzzk. The membership value of each node is calculated by the certainty that the highest value is considered as high if maximum sensor nodes situated closer to the head of the cluster. The proposed algorithm performed better to select the fusion center or cluster head as a base station of the network, so that energy consumption can be reduced as compared to the existing algorithm. The simulation results show that the energy consumption is reduced in our proposed Fuzzk algorithm that the same as LEACH, DEEC, and K-MEANS.",09 January 2021,Data Intelligence and Cognitive Informatics,"Arvind Dagur,Nidhi Malik,Priyanshi Tyagi,Rishu Verma,Riya Sharma,Rahul Chaturvedi","(Department of Computer Science and Engineering,Krishna Engineering College,Ghaziabad,Uttar Pradesh,India)",India
A Secure Energy-Efficient Routing Protocol for WSN,https://link.springer.com/chapter/10.1007/978-3-540-74742-0_38,8,conference,Springer,none,"The intent of this paper is to propose an energy-efficient routing protocol with data transmission security for wireless sensor networks. We create an energy and distance aware sink-rooted tree in the network which is used for secure data transmissions from the source sensors to the base station. We mainly focus on ensuring authenticity and confidentiality of the sensor reports by adopting one-way hash chain and pre-loaded shared secret keys. To achieve data freshness, there is an optional key refreshment mechanism in our protocol. Along with the detailed description of our protocol, we present an analysis and performance evaluation of our proposal.",2007,Parallel and Distributed Processing and Applications,"Al-Sakib Khan Pathan,Choong Seon Hong","(Department of Computer Engineering,Kyung Hee University,1 Seocheon,Giheung,Yongin,Gyeonggi,449-701,South Korea)",
Evaluation of WSN Protocols on a Novel PSoC-Based Sensor Network,https://link.springer.com/chapter/10.1007/978-3-642-32112-2_5,1,conference,Springer,none,"Sensor networks have found widespread use in a variety of applications such as structure monitoring, environment monitoring, etc…Commercially available sensor nodes (that integrate sensors, micro-processor/controller, memory and peripherals) are often used to design and deploy sensor networks. In this work, authors describe a sensor network built using PSoC (Programmable System-on-Chip) from Cypress Semiconductor. The advantage of PSoC is that it integrates analog, digital and controller components (all required to process sensor data) on a single chip, thus resulting in a smaller footprint for sensor nodes. Communication with other nodes is achieved through CyFi low power RF module operating in the 2.4GHz ISM band. Two specific WSN protocols namely, LEACH (Low Energy Adaptive Clustering Hierarchy) and SPIN (Sensor Protocol for Information via Negotiation) have been implemented on this network and their performance studied using NS-2 simulator.",2012,Eco-friendly Computing and Communication Systems," Rakhee,P. Sai Phaneendra,M. B. Srinivas","(Department of Computer Science and Information Systems,Birla Institute of Technology and Science-Pilani,Hyderabad Campus,India),(Department of Electrical Engineering,Birla Institute of Technology and Science-Pilani,Hyderabad Campus,India)","India,India"
Stable Period Enhancement for Zonal (SPEZ)-Based Clustering in Heterogeneous WSN,https://link.springer.com/chapter/10.1007/978-981-10-5828-8_83,9,conference,Springer,none,"A lot of energy is consumed in organizing the wireless sensor network. Several cluster-based protocols have been proposed to increase the lifespan of the network. The objective of WSN is the lifetime enhancement through energy efficiency. Clustering not only enhances the lifetime but also makes the network scalable and energy efficient. In this proposed work (SPEZ), we have divided the network into zones and randomly deployed the sensor nodes. Extraneous energy is supplied to some of the nodes resulting in heterogeneity. Energy-efficient approach is applied so as to increase the stability span which plays a vital role in many scenarios. Simulation and evaluation of performance validate the elongated lifetime in terms of the stable period in comparison with ZSEP, SEP, LEACH, and DEEC protocols.

",09 January 2018,"Proceedings of First International Conference on Smart System, Innovations and Computing","Pawan Singh Mehra,M. N. Doja,Bashir Alam","(Computer Engineering,Faculty of Engineering & Technology,Jamia Millia Islamia,Jamia Nagar,Delhi,110025,India)",India
Threshold Sensitive Modified Leach Protocol for Energy Saving in Wireless Sensor Network,https://link.springer.com/chapter/10.1007/978-981-10-5903-2_126,2,conference,Springer,none,"In wireless sensor networks (WSN), energy efficiency has been the main concern. Analysis of threshold sensitive modified LEACH protocol has been done in this paper. For the identical amount of initial energy and election probability the number of rounds, which a node lives in threshold, sensitive modified LEACH protocol is to a great extent higher than the traditional LEACH protocol suggested by critical comparative analysis and simulation results. Modified LEACH protocol mainly involves the modified cluster head scheme as well as the dual transmitting power level. The threshold sensitive modified LEACH protocol outruns the traditional LEACH protocol in terms of energy efficiency as shown by the results obtained.",11 April 2018,"Intelligent Communication, Control and Devices","K. Shreekant,Parth Sharma,Sindhu Hak,Shuchismita Pani","(Amity University,Noida,India)",India
D-Leach: An Energy Optimized Deterministic Sub-clustering and Multi-hop Routing Protocol for Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-030-81462-5_50,none,conference,Springer,none,"The The introduction of Wireless Sensor Networks (WSN) has brought comfort of uninterrupted wireless networks into many lives. The data transmission nodes are a group of heterogeneous sensor node (SN) fitted with a battery, which are deployed randomly for monitoring of surrounding. Clustering algorithms with effective routing protocols are used to handle the random deployment of nodes. This results in redundant data packets being aggregated and dropped, enabling sound data transfer from sensor node to the Base Station (BS) through Cluster Head (CH). Different Energy optimization Routing Protocols have been introduced in previous years but have not been able to examine protocol behavior in different environments. An adaptive, sub-clustering and multi-hop routing protocol is proposed in this paper with experimental based analysis, taking into consideration energy and distance. That create smooth and simple route from the cluster nodes, cluster head, and sub-cluster head to the base station. Experimental studies show a substantial increase in network lifetime efficiency by comparing the proposed method with the present situation. Proposed protocol behaviour shows deterministic, so it is called Deterministic-LEACH (D-LEACH).",23 October 2021,Advances in Computing and Data Sciences,"SubhashChandra Gupta,Mohammad Amjad","(Computer Engineering,Jamia Millia Islamia,New Delhi,India)",India
A Comparative Study of Heuristics and Meta-heuristic Algorithms with Issues in WSN,https://link.springer.com/chapter/10.1007/978-981-15-7234-0_48,none,conference,Springer,none,"Sensors deployed in an area are collectively make a network that is known as WSN. Use in remote areas make it non-rechargeable and improvise maximum utilization of battery for longer lifetime of WSN. There are numerous issues in the development of a WSN that affect total lifetime. Clustering is an approach followed by many researchers for enhancing the lifetime of WSN. Clustering can be done by using heuristics method or meta-heuristic methods. Heuristic algorithms are applicable only for sensor applications, whereas meta-heuristic algorithms are used in WSN and also accustomed for various other fields. In this paper, we have discussed various issues in WSN and also various heuristic and meta-heuristic algorithms along with their comparisons with each other.",18 October 2020,"Proceedings of International Conference on Recent Trends in Machine Learning, IoT, Smart Cities and Applications","Prince Rajpoot,Kumkum Dubey,Nisha Pal,Ritika Yaduvanshi,Shivendu Mishra,Neetu Verma","(Rajkiya Engineering College,Ambedkar Nagar,Akbarpur,India)",India
Comparative Study of Low-Energy Adaptive Clustering Hierarchy Protocols,https://link.springer.com/chapter/10.1007/978-981-16-4625-6_33,none,conference,Springer,none,"The wireless sensor networks are composed of miniature power sensors that reach in remote regions. Sensors are alienated into diverse clusters. Among the randomly deployed cluster, one node is elected as cluster head (CH) and all other nodes act as member nodes (MNs) of that cluster. The foremost purpose of cluster head is to aggregate the sensed data from the member nodes to the sink node. Energy expenditure is a vital challenge in WSN as the sensor nodes are equipped with the batteries that are not replaceable. This paper put forward a relative revision of the LEACH protocols for wireless sensor network. The study starts with the review of preceding surveys of LEACH-based protocols. The assessment is carried out on the basis of use of location information, energy efficiency, hop count, base station centralized control, work distributed, self-organization and scalability. Further advantages and disadvantages of these protocols are also mentioned.",12 October 2021,Futuristic Communication and Network Technologies,"Savita Jadhav,Ishwar Panpaliya,Sangeeta Jadhav","(Electronics and Telecommunication Department,Dr. D. Y. Patil Institute of Technology,Pune,Maharashtra,India),(IT Department,Army Institute of Technology,Pune,Maharashtra,India)","India,India"
Routing Protocols Implementation for WSN Using Optimal Dimensioning,https://link.springer.com/chapter/10.1007/978-3-031-32213-6_37,none,conference,Springer,none,"In a wireless sensor network (WSN), achieving efficient transmission in terms of energy consumption while guaranteeing low packet loss with the highest data transmission rate requires adequate processing in the analysis and calculation of the best routes to send the information from a source node to the data aggregation point.On the other hand, the optimal sizing of a network seeks that the physical resources of the technologies used in wireless sensor networks can not only reduce implementation costs by considering, for example, capacity and coverage constraints but also seeks to ensure the connectivity of the nodes and the correct operation of the network.Thus, this work aims to show through practical implementation, that the optimal planning and deployment of a wireless sensor network influence the routing protocols in this type of network since the correct location of the data concentrator nodes would allow optimizing the links between nodes so that the latency and packet loss rate is reduced. Routing algorithms such as LEACH and PEGASIS are considered as well as the implementation of routing based on the solution of the minimum spanning tree optimization problem using Dijkstra or PRIM. The implementation and evaluation are applied with ZigBee which allows the deployment of multiple network topologies for WSNs in a fast and flexible way.",21 May 2023,"Smart Technologies, Systems and Applications","Jordi Castel,Juan Inga","(Universidad Politecnica Salesiana,Cuenca,Ecuador)",Ecuador
A TDMA Scheduling for Particle Swarm Optimization-Based Unequal Clustering in WSN: PSO-UFC-TDMA,https://link.springer.com/chapter/10.1007/978-981-15-9293-5_25,none,conference,Springer,none,"The lifetime of a network is maximized in wireless sensor networks (WSNs) by an effective energy-saving technique named as clustering. The energy of cluster heads (CHs) that are adjacent to the base station (BS) gets depleted because of traffic load at high inter-cluster relay in the multi-hop approach and the issue of hot spot arises. Therefore, a clustering protocol must have effective energy and should be fault tolerant. By using the process of TDMA which is stated as PSO-UFC-TDMA, a particle swarm optimization (PSO) is proposed in this paper on the basis of unequal as well as fault-tolerant clustering. Additional CH, also known as Surrogate Cluster Head (SCH), is selected because of unexpected MCH failure in order to restore connectivity of network in PSO-UFC protocol. Energy is saved using TDMA by allotting timeslots in the transmission of the data. The lifespan of the network is extended by PSO-UFC-TDMA technique compared to PSO-UFC, EBUC, PSO-C as well as LEACH-C protocols which are presented in the simulation results.",23 January 2021,Proceedings of International Conference on Advances in Computer Engineering and Communication Systems,"A. Manisha,S. Renu Deepti","(Department of Computer Networks & Information Security,VNR VJIET,Hyderabad,Telangana,India),(Department of Information Technology,VNR VJIET,Hyderabad,Telangana,India)","India,India"
Performance Analysis of Classic LEACH Versus CC-LEACH,https://link.springer.com/chapter/10.1007/978-981-19-7892-0_7,1,conference,Springer,none,"In the world of the Internet of things, the data generated is huge, data travels through WSNs, and there are many heuristic algorithms for data processing. Wireless sensor nodes are small devices ranging from macro to nano in size which are deployed to acquire data in any wireless sensor network. Any WSN architecture constitutes a large number of nodes for sensing, along with a sink node, positioned closely or far away from the sensing area. The miniaturization of sensor nodes usually restricts the resources available to sensors in terms of energy, storage abilities, and power consumption. In this work a heterogeneous network is considered, for which the performance analysis with energy consumed and network lifetime as its metrics. This work proposes a circularly clustered energy-efficient algorithm in comparison with the classic Low-Energy Adaptive Clustering Hierarchy (LEACH) which is one of the predominant existing methods for cluster-based aggregation of data packets. In this work, the network is divided into circular patterns for data transmission from a source to the base station/sink. This enhances the performance of metrics considered effectively.",28 April 2023,Computer Vision and Robotics,"Lakshmi Bhaskar,C. R. Yamuna Devi","(Department of Telecommunication Engineering,Dr. AIT,Bangalore,India)",India
A Literature Survey on LEACH Protocol and Its Descendants for Homogeneous and Heterogeneous Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-981-15-7533-4_50,1,conference,Springer,none,"The lifetime and energy efficiency of the system are the main aspects of the wireless sensor network. WSN composed of various sensors with a controlling base station. The sensor nodes are having a restricted consumption of energy. To utilize this energy effectively in such a way so that data passed on to the base station from sensing nodes will be realized effectively has becomes a burning matter nowadays. LEACH is a conventional hierarchical routing protocol that is widely used in WSN. The parent LEACH routing protocol is having some drawbacks like it does not consider leaving out the energy of nodes present in the network for the cluster head selection process. To overcome these drawbacks, much advancement is done in the standard LEACH protocol. The principle target of this paper is to give a brief description of improved versions of the basic LEACH protocol. At last, comparisons are made between various improved versions of the LEACH protocol.",20 February 2021,"Proceedings of the International Conference on Paradigms of Computing, Communication and Data Sciences","Anish Khan,Nikhil Marriwala","(University Institute of Engineering and Technology,Kurukshetra University,Kurukshetra,Haryana,India)",India
An Optimal Solution for Round Rotation Time Setting in LEACH,https://link.springer.com/chapter/10.1007/978-3-642-39701-1_30,2,conference,Springer,none,"There have been many protocols proposed for wireless sensor networks (WSN) where the energy awareness is an essential issue. Low Energy Adaptive Clustering Hierarchy (LEACH) is a widely adopted cluster-based structure for the energy-aware WSN, which utilized a Time Division Multiple Access(TDMA)-based MAC protocol to maintain balanced energy consumption and has shown effectiveness in prolonging the lifetime of sensors. However the related parameters setting in LEACH is the tricky and essential part for achieving good performance e.g., the number of clusters, the rotation time for each round. In literature, researchers used the empirical value as the round rotation time to obtain good performance. In this paper, we use Voronoi region to describe the distribution form of the cluster head and its members to conduct the theoretically optimal solution of the duration for each round. The experimental results show that using our suggested setting for the round rotation time is much more effective and efficient than the conventional LEACH with the empirical settings in terms of energy saving and the network surviving, and the amount of data delivered to the base station.",2013,"Wireless Algorithms, Systems, and Applications","Hongyan Zhang,Xin Li,Xiumei Fan","(School of Computer Science,Beijing Institute of Technology,Beijing,China)",China
Design of a Novel Optimized LEACH Algorithm for Wireless Sensor Network,https://link.springer.com/chapter/10.1007/978-981-97-2053-8_32,none,conference,Springer,none,"The utilization of limited power supply is the most significant challenge in wireless sensor networks. It is imperative that all protocols in WSN are designed with the constraints of limited power supply in mind. Energy-efficient routing and scheduling algorithms are necessary for wireless sensor networks to ensure better energy efficiency, longer network life, and reliable performance. In this paper we shall discuss various existing LEACH-based routing protocols. Further, a modified routing scheme has been proposed in this paper which is an optimized and better version of LEACH routing protocol. Subsequently, performance of the proposed scheme has been analyzed with respect to LEACH in terms of various performance metrics through simulation using MATLAB.",21 June 2024,Communication and Intelligent Systems,"Souvik Ghosh,Arpana Anand","(T&I,Indian Oil Corporation Limited,Guwahati,India),(L&D,Indian Oil Corporation Limited,New Delhi,India)","India,India"
Shuffled Particle Swarm Optimization for Energy Efficiency Using Novel Fitness Function in WSN,https://link.springer.com/chapter/10.1007/978-3-030-34869-4_38,1,conference,Springer,none,"Clustering of sensor nodes in Wireless Sensor Networks (WSN) is a critical task in order to minimize energy consumption as well as prolonging the lifetime of the network. In cluster based WSN, the gateway from the cluster collects, aggregates and sends data to the base station. To perform these operations, the energy consumption depends on two significant factors; load on the gateway and the data transmission distance. The improper clustering of sensor nodes may consume more energy, and the network may die soon. Therefore, load balancing of gateways according to the transmission distance is necessary to increase the network lifetime. We applied the shuffling strategy from Shuffled Frog Leaping Algorithm (SFLA) to Particle Swarm Optimization (PSO) to implement an algorithm called shuffled PSO (SPSO) for improving energy efficiency in WSN. The quality of the solution is measured by the novel fitness function concerning the lifetime of gateways and average cluster distance. The extensive simulations are performed with some of the existing algorithms. From the experimental analysis, it is observed that the proposed clustering approach gives effective results.",25 November 2019,Pattern Recognition and Machine Intelligence,"Amruta Lipare,Damodar Reddy Edla","(National Institute of Technology Goa,Farmagudi,India)",India
Energy Efficient Sector-Based Clustering Protocol for Heterogeneous WSN,https://link.springer.com/chapter/10.1007/978-981-13-1217-5_12,12,conference,Springer,none,"Wireless sensor networks have lately come out as a crucial computing platform. Since a WSN is composed of numerous low power, battery operated sensor nodes leading to constant energy dissipation in the network, researchers have worked on clustering techniques which tend to cope with these sensor deficiencies. In this paper, we attempt to ameliorate the lifetime, stability and throughput of the network through a new convention named Energy Efficient Sector based Clustering Protocol for heterogeneous network. In the proposed algorithm, the area of deployment is split into various sectors. The election of Cluster Head is based on maximum remaining energies of the sensors. The outcomes of the simulations establish that our proposed protocol outperforms SEP in terms of network lifetime as well as throughput by a significant amount.",08 September 2018,"Proceedings of 2nd International Conference on Communication, Computing and Networking","Suniti Dutt,Gurleen Kaur,Sunil Agrawal","(Department of ECE,UIET,Panjab University,Chandigarh,160014,India)",India
A Hybrid Approach for Energy Efficient Routing in WSN: Using DA and GSO Algorithms,https://link.springer.com/chapter/10.1007/978-3-030-33846-6_55,5,conference,Springer,none,"Wireless Sensor Network (WSN) plays a vital role in industrial application (IA) and is developing as a dynamic research area over previous years. The sensor nodes of WSN are energy constrained and hence the strategy of energy-efficient routing protocol remains as a significant concern to be tackled. The main issues addressed in WSNs are the network lifetime constraints and the time delay occurring in the transmission of data. Data routing remains to be a critical task in numerous decisive applications like military, ecosystem, survey disaster controlling etc. The shortest path is practiced by the Routing methods with minimal energy depletion pattern. The lifetime of WSNs can be enhanced through some of the Energy efficient clustering and routing algorithms. In this article, a new swarm intelligence optimization method named dragonfly algorithm (DA) is presented for cluster head selection in an energy efficient way. For efficient routing, the Glow-worm Swarm Optimization (GSO) algorithm is used. This method prolongs the lifetime of the network, alive nodes, throughput, total packet sent and similarly reduces the dead nodes, and the energy consumption of the network.",03 November 2019,Inventive Computation Technologies,"R. Vinodhini,C. Gomathy","(Electronics and Communication Engineering,SRM University,Vadapalani Campus,Chennai,Tamil Nadu,India)",India
RECH-LEACH: A New Cluster Head Selection Algorithm of LEACH on the Basis of Residual Energy for WIRELESS Sensor Network,https://link.springer.com/chapter/10.1007/978-981-33-6912-2_47,none,conference,Springer,none,"Wireless sensor network is constructed of tiny low power sensor devices. These sensor devices contain small battery capacity and placed in hostile condition. So, it is almost impossible to make an alteration of the battery of these devices if they run out of power. Therefore, controlling the energy depletion is a vital task. LEACH protocol is an energy competent protocol which reduces energy dissipation of the network. But it has a few constraints too. The cluster head (CH) selection procedure of LEACH is not quite competent. So, to resolve these issues, we come up with a new CH election algorithm. We named residual energy-based cluster head selection (RECH-LEACH). RECH-LEACH works almost the same as LEACH except for the selection procedure of CH after the first round. In RECH-LEACH, CHs are chosen on the basis of remaining energy of the sensor devices. The nodes with the maximum energy after each round will become CH in the next round. Shrinking the energy dissipation and elongating the lifespan of the network is the aim of the RECH-LEACH algorithm. We run the simulation in MATLAB, and after the simulation, the result shows that RECH-LEACH surpasses LEACH protocol with a huge margin and attains its goal.",21 May 2021,Soft Computing and Signal Processing,"Gulfam Ahmed Saju,Nazrul Islam,Md. Moshgul Bhuiyan,Narayan Ranjan Chakraborty,Bimal Chandra Das,Manoranjan Dash","(Daffodil International University,Dhaka,Bangladesh),(Siksha O Anusandhan (Deemed to be University),Bhubaneswar,Orissa,India)","Bangladesh,India"
Swarm Intelligence-Based Clustering and Routing Using AISFOA-NGWO for WSN,https://link.springer.com/chapter/10.1007/978-981-19-9225-4_18,1,conference,Springer,none,"In recent years, energy conservation is an ambitious challenge, because IoT connects a limited number of resource devices. Clustering plays vital role to provide efficient energy saving mechanisms in WSN. Major issues in existing clustering algorithms are short network lifetime, unbalanced loads among sensor nodes in the network, and high end-to-end delays. This paper introduces an integration of novel artificial intelligence-based sailfish optimization algorithm (AISFOA) with Novel Gray Wolf Optimization (NGWO) technique. Initially, cluster is formed using AISFOA approach. Meanwhile, cluster head is elected after network deployment, and it can be changed dynamically based on network lifetime. Second, distance between sensor nodes is estimated by Euclidean distance to avoid data redundancy. Next, a NGWO algorithm is used to select a minimal path for routing. This research work incorporates merits of both clustering and routing techniques that lead to high energy ratio and prolonged network lifespan. Simulation is performed by using an NS2 simulator. The efficiency of the proposed SOA is analyzed with IABCOCT, EPSOCT, and HCCHE. Computer simulation outcome displays that the planned SOA enhances the energy efficiency and network lifetime, and also, it deduces node-to sink delay.",12 March 2023,Third Congress on Intelligent Systems,"M. Vasim Babu,M. Madhusudhan Reddy,C. N. S. Vinoth Kumar,B. Aishwarya,R. Ramasamy,B. Aishwarya","(KPR Institute of Engineering and Technology,Arasur,Coimbatore,Tamil Nadu,India),(K.S.R.M College of Engineering,Kadapa,Andhra Pradesh,India),(SRM Institute of Science and Technology,Kattankulathur,Chennai,Tamil Nadu,India),(Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology,Avadi,Tamil Nadu,India),(SRM Institute of Science and Technology,Ramapuram Campus,Chennai,India)","India,India,India,India,India"
Studies on Improved LEACH Algorithm for Micro-power Wireless Communication Nodes,https://link.springer.com/chapter/10.1007/978-981-99-0416-7_34,none,conference,Springer,none,"This paper proposes an improved LEACH algorithm which exploits a weighted optimal clustering algorithm to balance the energy consumption of nodes. The distance between the cluster head, the nodes in cluster, and the base station, the remaining energy of the nodes are considered comprehensively in the cluster building stage. The communication between the cluster head and the base station is completed by two ways: multi-hop and single-hop, which improves the robustness of the network in the data transmission stage. Computer experimental results demonstrate that the improved algorithm take a trade-off between the energy consumption of each node as well as lengthen the life cycle of the network effectively. The performance of the algorithm is tested on the sensor node based on Renesas SINGLE chip R5F100FE and RADIO frequency chip SI4432, and the effectiveness of the algorithm has been proved by the experimental results.",24 April 2023,"Proceedings of the International Conference on Internet of Things, Communication and Intelligent Technology","Chengjin An,Jun Chen,Guanchao Zhong,Tingting Zhang,Yi Li","(College of Electronic Science,National University of Defense Technology,Changsha,Hunan,410073,P. R. China),(Hunan Red Solar Photoelectric Technology Co. Ltd.,Changsha,Hunan,410073,P. R. China),(Troops 63921 PLA,Beijing,10000,China),(Military Representative Bureau of Aerospace Systems Department,Beijing,10000,China)","China,China,China,China"
