title,link,number_of_citation,article_type,publisher,keyword,abstract,publish_date,publication_title,authors,affiliations,countries
Improving Wireless Sensor Networks Durability Through Efficient Sink Motion Strategy: TMSRP,https://link.springer.com/article/10.1007/s11277-018-5329-x,5,article,Springer,"Energy saving,Mobile sink,WSN lifetime,Optimization,Clustering and routing","Due to the huge potential profit that sensor networks may provide in industrial and socio-economic areas, they attract the attention of many researchers around the world. However, their development level has not reached an acceptable status due to several barriers. Each sensor is equipped with a battery but of limited energy which causes major obstacle on the lifetime of the network. These sensors have communicated with the sink which might be far away. A mobile sink can be considered as an alternative solution to the problems already identified, but it also raises new challenges such as the location of the mobile sink and communication with the sensors. In this paper, we proposed a new robust routing protocol called Tree and Mobile Sink-based Routing Protocol. This protocol is based on the intra-cluster multi-hop concept using a constructed tree for data routing and a new strategy for sink mobility to collect data from cluster heads. In order to evaluate the performance of algorithm, we implemented it using the NS2 network simulator.",30 January 2018,Wireless Personal Communications,"Djamila Mechta,Saad Harous,Ismahene Alem","(College of Sciences,Computer Science Department,LRSD Laboratory,Ferhat ABBAS University,Sétif-1,Algeria),(College of Information Technology,UAE University,Al Ain,UAE),(Algeria TELecom (ACTEL),Sétif,Algeria)","Algeria,Algeria"
Performance Analysis on Homogeneous LEACH and EAMMH Protocols in Wireless Sensor Network,https://link.springer.com/article/10.1007/s11277-020-07185-6,12,article,Springer,"Clustering,Energy efficiency,Homogeneous node,Heterogeneous node,Multi-path,Multi-hop,LEACH,EAMMH","Wireless sensor network establishes a network with randomly distributed sensor devices that are connected together through some types of wireless communication networks. Such sensors are responsible for recognizing the physical or environmental conditions for multi-purpose usability and ease of deployment. This network has some limitations such as prone to network failure, and limited power and capacity of sensor devices. Several routing strategies have been originated by the researchers to improve many applications for such a network. Among the routing techniques, the clustering algorithm can increase the life span and efficiency of the network. The main feature of a cluster-based network is to minimize energy dissipation and delay of the system. This paper investigates the performance of two cluster-based routing protocols namely homogeneous Energy-Aware Multi-Hop Multi-Path Hierarchical (EAMMH), and Low-Energy Adaptive Clustering Hierarchy (LEACH) routing strategies for homogeneous nodes, sink nodes, dead nodes and other common scenarios. In this research paper, we observe that LEACH works better for small networks where there is a small number of nodes, while EAMMH works better for larger networks consisting of a large number of nodes.",21 January 2020,Wireless Personal Communications,"Taspia Salam,Md. Sharif Hossen","(Department of Information and Communication Technology,Comilla University,Comilla,3506,Bangladesh)",Bangladesh
Adaptive and Dynamic Mechanism for Round Length Determination in Cluster Based Wireless Sensor Networks,https://link.springer.com/article/10.1007/s11277-020-07413-z,8,article,Springer,"Wireless sensor networks (WSNs),Bezier curves,Criticality level,Round length","The resource-constrained nature of WSNs require efficient use of resources, especially energy, to prolong their lifetime. Clustering is one of the popular approaches to allocate the resources efficiently among the WSN nodes. In this work, we analyze the problem of round length determination in cluster based WSN which has severe impact on the energy efficiency. This problem is very important since round length determines how often the cluster head (CH) rotates or re-clustering process occurs. A longer round length will cause the CH nodes to operate for a long time and drain their energies faster than other nodes resulting in uneven energy consumption in the network, while a shorter round length results in considerable wastage of energy due to frequent running of the setup phase. Hence, we propose an adaptive and dynamic mechanism for round length determination in cluster based WSNs by adapting Behavior Curve Function modeled by quadratic Bezier curves, where we associate the remaining energy level of the cluster to its round operation length and to its assigned criticality which is defined based on network energy level. This helps to determine the number of frames in a round or how many times the data collection occurs in a cluster in a round and the criticality of the energy in the WSN. Simulation results reveal that the proposed mechanism has effectively reduced the energy consumption and improved the WSN lifetime in both homogeneous and heterogeneous network settings.",13 May 2020,Wireless Personal Communications,"Walid Osamy,Ahmed M. Khedr,Walid Osamy,Ahmed M. Khedr","(Department of Computer Science,Faculty of Computers and Artificial intelligence,Benha University,Benha,Egypt),(Computer Science Department,University of Sharjah,Sharjah,27272,United Arab Emirates),(Department of Applied Natural Science,Community College,Qassim University,Unaizah,Saudi Arabia),(Mathematics Department,Zagazig University,Zagazig,Egypt)","United Arab Emirates,Egypt,Egypt,Saudi Arabia"
Prolong Network Lifetime in the Wireless Sensor Networks: An Improved Approach,https://link.springer.com/article/10.1007/s13369-020-05254-3,13,article,Springer,"Cluster heads,Node deployment,WSN,Threshold","This paper presents a novel approach for prolonging the network lifetime and reducing the energy being consumed within the wireless sensor networks (WSN). The sensor nodes are distributed in the geographical area in a heterogeneous manner and spread in an advanced and normal mode with high and low energy, respectively. All sensor nodes are organized in groups or clusters. Every cluster has a cluster head (CH) node, and every CH gathers the information from all the sensor nodes, which will be communicated to the base station (BS). Sensor nodes are positioned with initial energy. The network's lifetime and consumed energy are both essential parameters in contrast with the existing routing protocols. It has been accomplished by choosing the proper cluster heads. The mathematical model and simulation results obtained on MATLAB 2015b show a significant fall of the total energy being consumed, now standing at 35%, with the lifetime of the network having been enhanced by 80% as compared to LEACH, Modified-LEACH, and SEP protocol.",06 January 2021,Arabian Journal for Science and Engineering,"Nitin Kumar,Vinod Kumar,Tariq Ali,Muhammad Ayaz","(Department of Electronics and Communication Engineering,SRM Institute of Science and Technology,NCR Campus Delhi-NCR Campus,Delhi-Meerut Road,Modinagar,Ghaziabad,UP,India),(Electrical Engineering Department,College of Engineering,Najran University,Najran,61441,Kingdom of Saudi Arabia),(Sensor Networks and Cellular Systems (SNCS) Research Centre,University of Tabuk,Tabuk,Kingdom of Saudi Arabia)","India,Saudi Arabia,Saudi Arabia"
Trust-aware energy-efficient stable clustering approach using fuzzy type-2 Cuckoo search optimization algorithm for wireless sensor networks,https://link.springer.com/article/10.1007/s11276-020-02438-5,33,article,Springer,"CS,WSN,Network lifetime,Stability period,Fuzzy logic,Trust-aware","With the advancement of communication and sensor technologies, it has become possible to develop low-cost circuitry to sense and transmit the state of surroundings. Wireless networks of such circuitry, namely wireless sensor networks (WSNs), can be used in a multitude of applications like healthcare, intelligent sectors, environmental sensing, and military defense. The crucial problem of WSN is the reliable exchange of data between different sensors and efficient communication with the data collection center. Clustering is the most appropriate approach to prolong the performance parameters of WSN. To overcome the limitations in clustering algorithms such as reduced cluster head (CH) lifetime; an effective CH selection algorithm, optimized routing protocol, and trust management are required to design an effective WSN solution. In this paper, a Cuckoo search optimization algorithm using a fuzzy type-2 logic-based clustering strategy is suggested to extend the level of confidence and hence network lifespan. In intra-cluster communication, a threshold-based data transmission algorithm is used and a multi-hop routing scheme for inter-cluster communication is employed to decrease dissipated energy from CHs far away from BS. Simulation outcomes indicate that the proposed strategy outperforms other communication techniques in the context of the successful elimination of malicious nodes along with energy consumption, stability period, and network lifetime.",19 August 2020,Wireless Networks,"Nitin Mittal,Simrandeep Singh,Urvinder Singh,Rohit Salgotra","(Department of Electronics and Communication Engineering,Chandigarh University,Mohali,Punjab,140413,India),(Department of Electronics and Communication Engineering,Thapar University,Patiala,Punjab,147004,India)","India,India"
MOTCO: Multi-objective Taylor Crow Optimization Algorithm for Cluster Head Selection in Energy Aware Wireless Sensor Network,https://link.springer.com/article/10.1007/s11036-019-01271-1,41,article,Springer,"Taylor series,Crow search optimization algorithm (CSA),Wireless sensor networks (WSNs),Energy-aware routing protocol,Optimal cluster heads","Wireless Sensor Networks (WSNs) are widely employed for sensing and collecting the data of an environment from a remote area and are used for a variety of engineering applications. The data transfer between the nodes is enabled using the routing protocols that face huge challenge in terms of energy. With energy as an effective constraint, the energy-aware routing is proposed using the optimal cluster head selection procedure. The proposed method of selecting the optimal cluster head is performed using Multi-Objective Taylor Crow Optimization (MOTCO) algorithm that is the combination of the Taylor series and the Crow Search Algorithm (CSA). The proposed objective function is based on the distance between the nodes in the cluster, energy of the nodes, traffic density of the cluster, and the delay in transmitting the data packets. The designed objective function is tuned for a minimum value and the cluster head corresponding to the minimum value of the objective function becomes the optimal cluster head. The simulation is carried out by considering 50 nodes and 100 nodes in the WSN environment for analysis. The analysis proves that the proposed MOTCO outperforms the existing methods by attaining the network energy and throughput at a maximum value of 10% and 65% at the 2000th round.",24 June 2019,Mobile Networks and Applications,"Jacob John,Paul Rodrigues","(Indira Gandhi College of Engineering & Technology for Women,Chengalpattu,Kancheepuram,Tamil Nadu,India),(Indira Gandhi College of Engineering & Technology for Women,Chengalpattu,Kancheepuram,Tamil Nadu,India)","India,India"
Enhanced Elman Spike Neural Network fostered intrusion detection framework for securing wireless sensor network,https://link.springer.com/article/10.1007/s12083-023-01492-y,2,article,Springer,"Enhanced Elman Spike Neural Network,Balancing Composite Motion Optimization Algorithm,Intrusion detection framework,Wireless Sensor Network,Kernel co-relation method","One of the essential elements of the cyber-physical system is the wireless sensor network (WSN), which is a multi-hop, self-organizing wireless network made up of numerous stationary or moving sensors. It collaborates, collects, processes and transmits the information of objects sensed in the geographic area enclosed by the network, and transmits this data to the network user. Several common WSN attacks exist, including Blackhole, Gray hole, Flooding, and Scheduling, which can quickly harm the WSN system. Owing to sensor node’s constrained resources, extensive redundancy, and strong correlation of network data, the intrusion detection schemes for WSN have low detection rate, high rates of false alarms, and substantial calculation overhead. To overwhelm these issues, an Enhanced Elman Spike Neural Network fostered Intrusion detection framework (IDS-WSN-EESNN) is proposed in this manuscript. First, the Balancing Composite Motion Optimization Algorithm (BCMOA) is employed to lessen the data dimension and computational overhead in original traffic data’s feature space. Then, EESNN is applied to identify different network attacks. WSN-DS dataset based the experimental results prove that the proposed IDS-WSN-EESNN approach attains 30.42%, 28.24%, 23.03% and 32.63% higher accuracy, 95.02%, 91.52%, 92.67% and 92.9% lower error rate and 25.13%, 21.75%, 27.54% and 23.08% lower computation time compared with the existing methods.
",30 May 2023,Peer-to-Peer Networking and Applications,"R. Sarath Kumar,P. Sampath,M Ramkumar","(Assistant Professor,Department of Electronics and Communication Engineering,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,641008,India),(Professor,Department of Electronics and Communication Engineering,Dr. N G P Institute of Technology,Coimbatore,Tamil Nadu,India),(Associate Professor,Department of Electronics and Communication Engineering,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,641008,India)","India,India,India"
A novel data aggregation scheme based on self-organized map for WSN,https://link.springer.com/article/10.1007/s11227-018-2642-9,28,article,Springer,"Data aggregation,Data clustering,Cosine similarity,SOM neural network,Network lifetime,Wireless sensor network","Wireless sensor network allows efficient data collection and transmission in IoT environment. Since it usually consists of a large number of sensor nodes, a significant amount of redundant data and outliers are generated which deteriorate the network performance. In this paper, a novel data aggregation scheme is proposed which is based on self-organized map neural network to reduce redundant data and eliminate outliers. In addition, cosine similarity is used to improve the clustering process of sensor nodes based on the density and similarity of the data, and interquartile analysis is adopted to remove outliers. It allows to significantly reduce the energy consumption and enhance the network performance. Extensive simulation with real dataset shows that the proposed scheme consistently outperforms the existing representative data aggregation schemes in term of data reduction rate, network lifetime, and energy efficiency.",24 January 2019,The Journal of Supercomputing,"Ihsan Ullah,Hee Yong Youn","(Electrical and Computer Engineering,Sungkyunkwan University,Suwon,Korea),(College of Software,Sungkyunkwan University,Suwon,Korea)",
Novel WSN Coverage Optimization Strategy Via Monarch Butterfly Algorithm and Particle Swarm Optimization,https://link.springer.com/article/10.1007/s11277-024-11143-x,6,article,Springer,"Wireless sensor network,Coverage optimization,Probabilistic perception model,Monarch butterfly algorithm,Coverage rate","Wireless sensor networks (WSNs) have issues with duplication and comparatively expensive network installation costs. A unique approach to maximizing WSN coverage is put forth to overcome these problems by making the coverage the primary goal and using a probability perception model. To enhance the WSN’s coverage, the method uses a better monarch butterfly optimization algorithm. A mathematical model based on energy consumption, operational performance, and coverage is offered to assure effective sensor placement. To hasten convergence, enlarge the search space, and avoid local extremes, the butterfly adjustment ratio is appropriately set after the iteration number. Using a hybrid update mechanism built on the particle swarm optimization technique, the population is split into three groups: migration, butterfly adjustment, and particle swarm update. To compare the performance of the proposed method with current WSN coverage optimization techniques, a number of benchmarking functions are employed. The findings demonstrate that the recommended approach effectively reduces network expenses while enhancing network coverage and node use.",16 May 2024,Wireless Personal Communications,"Yinggao Yue,Li Cao,Yong Zhang,Li Cao","(School of Intelligent Manufacturing and Electronic Engineering,Wenzhou University of Technology,Wenzhou,325035,China),(School of Electronic Information Engineering,Guangdong University of Petrochemical Technology,Maoming,525000,China),(School of Information Engineering,Southwest University of Science and Technology,Mianyang,621010,China)","China,China,China"
Efficient data aggregation with node clustering and extreme learning machine for WSN,https://link.springer.com/article/10.1007/s11227-020-03236-8,45,article,Springer,"Data aggregation,Kalman filter,Extreme learning machine,Covariance matrix,Clustering,Wireless sensor network","Wireless sensor network is effective for data aggregation and transmission in IoT environment. Here, the sensor data often contain a significant amount of noises or redundancy exists, and thus, the data are aggregated to extract meaningful information and reduce the transmission cost. In this paper, a novel data aggregation scheme is proposed based on clustering of the nodes and extreme learning machine (ELM) which efficiently reduces redundant and erroneous data. Mahalanobis distance-based radial basis function is applied to the projection stage of the ELM to reduce the instability of the training process. Kalman filter is also used to filter the data at each sensor node before transmitted to the cluster head. Computer simulation with real datasets shows that the proposed scheme consistently outperforms the existing schemes in terms of clustering accuracy of the data and energy efficiency of WSN.",10 March 2020,The Journal of Supercomputing,"Ihsan Ullah,Hee Yong Youn","(Electrical and Computer Engineering,Sungkyunkwan University,Suwon,Korea),(College of Software,Sungkyunkwan University,Suwon,Korea)",
A hybrid approach for the optimization of quality of service metrics of WSN,https://link.springer.com/article/10.1007/s11276-019-02170-9,13,article,Springer,"Optimization techniques,Quality of service,DSDV routing protocol,Network lifetime,Wireless sensor networks","The core objective behind this research paper is to implement a hybrid optimization technique along with proactive routing algorithm to enhance the network lifetime of wireless sensor networks (WSN). The combination of two soft computing techniques viz. genetic algorithm (GA) and bacteria foraging optimization (BFO) techniques are applied individually on destination sequence distance vector (DSDV) routing protocol and after that the hybridization of GA and BFO is applied on the same routing protocol. The various simulation parameters used in the research are: throughput, end to end delay, congestion, packet delivery ratio, bit error rate and routing overhead. The bits are processed at a data rate of 512 bytes/s. The packet size for data transmission is 100 bytes. The data transmission time taken by the packets is 200 s i.e. the simulation time for each simulation scenario. Network is composed of 60 nodes. Simulation results clearly demonstrates that the hybrid approach along with DSDV outperforms over ordinary DSDV routing protocol and it is best suitable under smaller size of WSN.",25 October 2019,Wireless Networks,"Shalli Rani,M. Balasaraswathi,P. Chandra Sekhar Reddy,Gurbinder Singh Brar,M. Sivaram,Vigneswaran Dhasarathan,Vigneswaran Dhasarathan","(Department of CSE,Chitkara University Institute of Engineering and Technology,Chitkara University,Rajpura,Punjab,India),(Department of ECE,Saveetha School of Engineering,Saveetha Institute of Medical and Technical Sciences,Chennai,India),(Department of CSE,Gokaraju Rangaraju Institute of Engineering and Technology,Hyderabad,India),(Department of Computer Engineering,AIET,Faridkot,Punjab,India),(Department of Computer Networking,Lebanese French University,Erbil,Kurdistan Region,Iraq),(Division of Computational Physics,Institute for Computational Science,Ton Duc Thang University,Ho Chi Minh City,Vietnam),(Faculty of Electrical and Electronics Engineering,Ton Duc Thang University,Ho Chi Minh City,Vietnam)","India,India,India,India,Iraq"
A Dummy Packet-Based Hybrid Security Framework for Mitigating Routing Misbehavior in Multi-Hop Wireless Networks,https://link.springer.com/article/10.1007/s11277-018-5778-2,13,article,Springer,"Acknowledgment based approach,Trust mechanism,Routing misbehavior,Packet dropping attacks,Secure routing,Wireless networks","Wireless networks have emerged as a key enabling technology, expanding rapidly and offers numerous potential applications. The security issues have to be adequately addressed to realize the potential of multi-hop cooperative wireless network scenarios. The open nature of the wireless network is the opportunity for invaders launching various attacks with minimum effort owing to the multi-hop scenario of routing protocols. Routing protocols work based on the assumption that intermediate nodes are cooperating and well-behaving. Even in the presence of strong authentication mechanisms, detecting the continuous and selective packet dropping attack is a challenging process. This paper focuses on the design of a secure routing framework, and extend it to the routing protocols of various multi-hop wireless networks vulnerable to such attacks. The proposed hybrid security framework combats the routing misbehavior attacks in the presence of a wide range of malicious nodes. The proposed framework extends the hybrid security model adaptable to various multi-hop wireless networks with flexible routing overhead. The framework introduces a dummy packet based acknowledgment scheme that inserts dummy packets in the real payload traffic and masks the dummy traffic sequence through the dynamic traffic pattern. It optimizes the dummy packet generation based on the packet drop experienced and minimized the dummy traffic to balance the routing security and overhead. It confirms the presence of malicious nodes based on the dummy packet dropping and relies on the trust mechanism to eliminate the misbehaving nodes in the critical path. The use of subjective and fuzzy trust model validates the accuracy of uncertain evidence and contextual factors in the trust. The effectiveness of the framework is realized by applying it on various routing protocols in wireless networks. The performance evaluation confirms excellent packet delivery of the proposed hybrid framework over various networks in a highly vulnerable environment.",11 May 2018,Wireless Personal Communications,"T. Sakthivel,R. M. Chandrasekaran","(Firstsoft Technologies P Ltd,Chennai,India),(Department of Computer Science and Engineering,Annamalai University,Annamalai Nagar,Tamil Nadu,India)","India,India"
Lifetime maximization of wireless sensor network using fuzzy based unequal clustering and ACO based routing hybrid protocol,https://link.springer.com/article/10.1007/s10489-017-1077-y,153,article,Springer,"Ant Colony Optimization (ACO),Fuzzy logic,Unequal clustering,Routing,Wireless sensor networks","Wireless Sensor Networks (WSN) became a key technology for a ubiquitous living and remains an active research due to the wide range of applications. The design of energy efficient WSN is still a greater research challenge. Clustering techniques have been widely used to reduce the energy consumption and prolong the network lifetime. This paper introduces an algorithm named Fuzzy logic based Unequal clustering, and Ant Colony Optimization (ACO) based Routing, Hybrid protocol for WSN to eliminate hot spot problem and extend the network lifetime. This protocol comprises of Cluster Head (CH) selection, inter-cluster routing and cluster maintenance. Fuzzy logic selects CHs efficiently and divides the network into unequal clusters based on residual energy, distance to Base Station (BS), distance to its neighbors, node degree and node centrality. It uses ACO based routing technique for efficient and reliable inter-cluster routing from CHs to BS. Moreover, this protocol transmits data in a hybrid manner, i.e. both proactive and reactive manner. A threshold concept is employed to transmit/intimate sudden changes in the environment in addition to periodic data transmission. For proper load balancing, a new routing strategy is also employed where threshold based data transmission takes place in shortest path and the periodic data transmission takes place in unused paths. Cross-layer cluster maintenance phase is also used for uniform load distribution. The proposed method is intensively experimented and compared with existing protocols namely LEACH, TEEN, DEEC and EAUCF. The simulation results show that the proposed method attains maximum lifetime, eliminates hot spot problem and balances the energy consumption among all nodes efficiently.",02 November 2017,Applied Intelligence,"Sariga Arjunan,Pothula Sujatha","(Department of Computer Science,Pondicherry University,Puducherry,India)",India
Enhancing Network Efficiency and Extending Lifetime Through Delay Optimization and Energy Balancing Techniques,https://link.springer.com/article/10.1007/s11277-023-10812-7,1,article,Springer,"Residual power,Heterogeneous,Hierarchical routing,WSN,Power conservation","Contrary to homogeneous WSNs, heterogeneous WSN protocols make use of sensor fork with a variety of capabilities to extend the network's life, improve cluster stability, and assure accurate information transfer. Even though numerous authors have put forth various protocols, none of them have been able to successfully balance power consumption among basic fork, advanced fork, and cluster heads according to application needs and localization. Improving system longevity and performance requires reducing power consumption by sensor fork. While the location of the base station is known, each protocol arranges the sensor fork at random. Cluster head selection, set-up, and steady state phases are the standard three processes in the protocols. Depending on the network design, each protocol's decision-making process considers the node's remaining power as well as the system's total power. This study examines partitioning or cluster strategies based on power remaining and contrasts them in terms of a numerals of facets, including power effectiveness and stability duration.",20 December 2023,Wireless Personal Communications,"Amrita Jyoti,Rashmi Sharma,Pooja Singh,Harsh Khatter,Rashmi Mishra","(ABES Engineering College,Ghaziabad,UP,India),(Ajay Kumar Garg Engineering College,Ghaziabad,UP,India),(Shiv Nadar University,Greater Noida,UP,201314,India),(KIET Group of Institutions,Delhi-NCR,Ghaziabad,UP,201206,India),(Delhi Technology University,Rohini,New Delhi,Delhi,110042,India)","India,India,India,India,India"
Routing Algorithm for Energy Efficiency Optimizing of Wireless Sensor Networks based on Genetic Algorithms,https://link.springer.com/article/10.1007/s11277-023-10849-8,none,article,Springer,"Wirelles sensor network,Routing algorithm,Genetic algorithm,Energy balancing,Optimize energy efficiency","With the popularization of wireless sensor networks (WSN) and the concept of IoT (Internet-of-things), several applications have emerged in the industrial, scientific and engineering sectors. However, energy consumption is a challenge, because the demands for improvement in transmission rates and latency limitations. In particular, increasing the lifetime of wireless sensor networks has been a common goal in recent research. A viable alternative to solve this problem consists in reducing the data traffic defined by the routing protocol, which optimizes the number of messages that travel through the network. These protocols can also be optimized using evolutive algorithms, such as genetic algorithms. In the present work, is proposed a routing algorithm for WSN based on genetic algorithms, with the purpose of minimizing the total distance from the sensor node to the sink, which would allow optimized use of energy by sensor nodes and extend the lifetime of the WSN. The proposed algorithm includes a form of chromosome coding that had not yet been used in the context of routing and a new multi-objective fitness function. Performance analyzes were carried out establishing exhaustive search (ES) and opportunistic routing (OR) algorithms as comparison references and considering two scenarios: an open field and the other in a closed residential area. Proposed algorithm revealed superior performance when compared to reference algorithms. In open space and in the residential scenario, the lifetime provided by the proposed algorithm was 7320 and transmissions greater than that provided by OR. It was also observed that, with the increase in the number of transmissions, the standard deviation of the nodes’ residual energy is smaller when GAEA-RP is applied, which means the predictability of the energy consumed by them. After \(1.8 \times 10^{5}\) transmissions, it was 0.105 J for GAEA-RP versus 0.188 J for OR in the first scenario. In the second scenario, in addition to the smaller standard deviation of the residual energy, the proposed algorithm provides an average energy very close to that obtained with OR, which indicates the possibility of its application in environments with more obstacles. Concisely, the work introduces a new way of performing routing in WSN with average residual energy similar to OR, but with a slightly larger lifespan and greater residual energy uniformity between nodes.",30 January 2024,Wireless Personal Communications,"Kaíque Rhuan de Azevedo Albuquerque,Rafael Pereira de Medeiros,Rafael Moura Duarte,Juan Moises Mauricio Villanueva,Euler Cássio Tavares de Macêdo","(Federal University of Paraíba,João Pessoa - Paraíba,Brazil)",Brazil
Emperor Penguin Optimized Q Learning Method for Energy Efficient Opportunistic Routing in Underwater WSN,https://link.springer.com/article/10.1007/s11277-022-10031-6,6,article,Springer,"Underwater wireless sensor networks,Opportunistic routing,Energy efficiency,Q-Learning method,Emperor penguin optimizer","Underwater Wireless Sensor Network (UWSN) is a popular technique for monitoring marine environments. It consists of several acoustic channels, sink nodes, sensor nodes and base stations. Source nodes are deployed at different depth levels of oceans for monitoring purposes. Acoustic channels communicate between a source node and a sink node. After that, the information from the sink node is delivered to the base station using an RF signal. Limited Bandwidth, Energy Consumption and propagation delay are major challenges faced by UWSN. Battery consumption of sensor nodes leads to a great impact on the performance of the underwater wireless network. Void-hole occurrence and duplication of packets from sensor nodes to sink nodes increases energy dissipation and reduces the lifespan of the UWSN. Hence energy-efficient opportunistic routing with emperor penguin optimized Q learning method (EPO-Q) for UWSN was introduced to avoid the void-hole problem and reduce energy dissipation. The proposed work was implemented in the MATLAB platform and improved performance in terms of end-to-end delay, network overhead, energy consumption, accumulated propagation distance, battery power, packet loss ratio, absorption loss, throughput, energy efficiency and packet delivery ratio.",24 September 2022,Wireless Personal Communications,"B. Priyalakshmi,S. Murugaveni","(Department of ECE,College of Engineering and Technology,SRM Institute of Science and Technology,SRM Nagar,Kattankulathur,Tamil Nadu,603203,India)",India
RETRACTED ARTICLE: Optimizing optical network longevity via Q-learning-based routing protocol for energy efficiency and throughput enhancement,https://link.springer.com/article/10.1007/s11082-023-05658-z,none,article,Springer,"Optical networks,Q-Learning,Routing protocol,Energy efficiency,Throughput enhancement,Longevity,LEACH,M-LEACH,B-LEACH,Scalability","In optical networks, increasing longevity is of critical importance. This article describes a cutting-edge routing protocol based on Q-learning techniques that have been meticulously constructed to extend the lifetime of optical networks by enhancing energy effectiveness and throughput. The protocol dynamically manages energy usage using Q-learning, a reinforcement learning approach. The primary objective is to choose routing algorithms that optimize long-term revenues for individual nodes while increasing energy efficiency. In a detailed study, the protocol's performance is compared to that of well-known rivals such as Low-Energy Adaptive Clustering Hierarchy (LEACH), Multi-Hop Low-Energy Adaptive Clustering Hierarchy (M-LEACH), and Balanced Low-Energy Adaptive Clustering Hierarchy (B-LEACH) (B-LEACH). The evaluation considers several factors, including network durability as measured by active/inactive node ratios, energy efficiency as measured by per-round energy consumption, quality of service as measured by throughput per round, and scalability as measured over networks with 40, 70, and 100 nodes. The complete examination for each network configuration spans over 5,000 cycles. M-LEACH outperforms LEACH and B-LEACH in all performance measures in the simulation results test, establishing a new benchmark. It is fascinating to compare the performance of the unique Q-learning-based protocol to that of LEACH, M-LEACH, and B-LEACH. Regarding network durability, energy efficiency, quality of service, and scalability, the proposed protocol outperforms.",23 November 2023,Optical and Quantum Electronics,"Ashwini V. Jatti,V. J. K. Kishor Sonti","(Department of Electronics and Communication Engineering,Sathyabama Institute of Science and Technology,Chennai,600 119,India)",India
A comprehensive survey on linear programming and energy optimization methods for maximizing lifetime of wireless sensor network,https://link.springer.com/article/10.1007/s10791-024-09454-5,1,article,Springer,"Wireless sensor network (WSN),Linear programming (LP),Energy optimization (EO),Load balancing (LB),Maximizing lifetime,Routing protocols,Sensor nodes (SNs),Energy consumptions (EC),Traffic loads (TL),Comprehensive survey","The wireless sensor network (WSN) is considered as a network, encompassing small-embedded devices named sensors that are wirelessly connected to one another for data forwarding within the network. These sensor nodes (SNs) follow an ad-hoc configuration and are connected with the Base Station (BS) through the internet for data sharing. When more amounts of data are shared from several SNs, traffic arises within the network, and controlling and balancing the traffic loads (TLs) are significant. The TLs are the amount of data shared by the network in a given time. Balancing these loads will extend the network’s lifetime and reduce the energy consumption (EC) rate of SNs. Thus, the Load Balancing (LB) within the network is very efficient for the network’s energy optimization (EO). However, this EO is the major challenging part of WSN. Several existing research concentrated and worked on energy-efficient LB optimization to prolong the lifetime of the WSN. Therefore, this review collectively presents a detailed survey of the linear programming (LP)-based optimization models and alternative optimization models for energy-efficient LB in WSN. LP is a technique used to maximize or minimize the linear function, which is subjected to linear constraints. The LP methods are utilized for modeling the features, deploying, and locating the sensors in WSN. The analysis proved the efficacy of the developed model based on its fault tolerance rate, latency, topological changes, and EC rates. Thus, this survey briefly explained the pros and cons of the developed load-balancing schemes for EO in WSN.",17 July 2024,Discover Computing,"Erick J. Machiwa,Verdiana G. Masanja,Michael F. Kisangiri,Erick J. Machiwa,Verdiana G. Masanja,Michael F. Kisangiri,Joseph W. Matiko","(The School of Computational and Communication Sciences and Engineering,The Nelson Mandela African Institution of Science and Technology,Arusha,Tanzania),(Electronics and Telecommunications,Dar es Salaam Institute of Technology (DIT),Dar es Salaam,Tanzania)",
An Extended Clustering Approach for Extended Energy Aware Computing,https://link.springer.com/article/10.1007/s11277-023-10808-3,none,article,Springer,"Wireless sensor network (WSN),Low-energy adaptive clustering hierarchy (LEACH),Cluster head (CH),Throughput,Packet delivery ratio (PDR),Energy consumption","Energy consumption has been the major concern in the deployment of wireless sensor networks. It is a very critical issue that challenges the effective data transfer from source to sink nodes. In the present work, author proposes an algorithm that aimed to minimize the energy consumption during data transfer in a large scale wireless sensor network comprising of 10,000 sq.m. Deployment area populated with 1000 to 5000 nodes. The execution is divided into two parts, the first part selects the number of Cluster Heads (CHs) where, soft-cosine similarity index is used to reflect CH to CH coverage in the defined area and the second part is the responsible for the implementation of novel strategy for a better CH selection. In the process, novel feedback model was employed that estimates the threshold as the average of normalized scale for each node and path for a given time interval. To check the effectiveness, the performance of the designed architecture is evaluated after every 100 rounds in terms of Throughput, packet delivery ratio and energy consumption. Simulation results had shown that the proposed work outperformed the throughput of the existing work by 4.18 and 6.52% followed by PDR by 6.59 and 7.78% and energy consumption by 2.95 and 4.43%, when compared with two existing studies, respectively.",19 December 2023,Wireless Personal Communications,"Sneh Garg,R. B. Patel","(CCET,Punjab University,Chandigarh,India)",India
