title,link,number_of_citation,article_type,publisher,keyword,abstract,publish_date,publication_title,authors,affiliations,countries
EL-CRP: An Energy and Location Aware Clustering Routing Protocol in Large Scale Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-030-37262-0_2,none,conference,Springer,none,"With the development of Internet of Things (IoTs), large-scale wireless sensor networks (WSNs) are widely used in environment monitoring, industrial testing and intelligent transportation. In order to extend the lifetime of WSNs, it is necessary to reduce the energy consumption of sensors. To achieve the large-scale and flexible deployment, the wireless sensors are required to be low memory overhead. The existing WSN routing protocols are difficult to satisfy the requirements for low energy consumption and low memory overhead in those scenarios. This paper proposes an Energy and Location Aware Clustering Routing Protocol (EL-CRP) for large-scale WSN application scenarios. Using an adaptive clustering method, in which the location and energy of cluster members are considered simultaneously, the protocol reduces the energy consumption and memory overhead in the WSNs. Extensive simulations and hardware tests are conducted to evaluate the performance. Results finally verify the advantages of the protocol in large-scale network scenarios.",03 January 2020,Ad Hoc Networks,"Yuehang Bu,Changle Li,Yao Zhang,Lina Zhu","(State Key Laboratory of Integrated Services Networks,Xidian University,Xi’an,710071,China)",China
Energy-Aware Clustering in Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-981-15-2854-5_39,14,conference,Springer,none,"The demand of the WSN in the various areas in increasing very rapidly. The nodes in the WSN are provided with the limited supply of energy. So, the utilization of the energy in the network must be performed efficiently. The protocol proposed in this paper uses the clustering strategy for increasing the lifespan of the system. In this paper a Cluster head selection procedure has been proposed for the proper utilization of the energy. The simulation is performed in the MATLAB simulator. The simulation results show that the proposed approach has enhanced the system lifespan as compared to the existing protocols in terms of various performance factors of the network.",02 April 2020,"Nanoelectronics, Circuits and Communication Systems"," Randheer,Surender Kumar Soni,Sanjeev Kumar,Rahul Priyadarshi","(Department of Electronics & Communication Engineering,National Institute of Technology,Hamirpur,177005,H.P,India),(Department of Electronics & Communication Engineering,National Institute of Technology,Patna,800005,Bihar,India)","India,India"
An Energy-Centric Routing Protocol for IoT Networks in 5G and Beyond,https://link.springer.com/chapter/10.1007/978-981-97-1260-1_19,none,conference,Springer,none,"The Internet of things expanded quickly, giving rise to numerous services, apps, sensor-integrated electronic devices, and related protocols, many of which are still under development. Improvements to network longevity and energy efficiency are the main goals of IoT-based WSNs, hence several clustering techniques are suggested to reduce energy consumption. To boost capacity in a multi-path channel environment, IoT devices are currently incorporated via several communication interfaces, often known as multiple-in and multiple-out (MIMO) in 5G networks. Every interface has unique qualities that could be desired as well as helpful in certain user contexts. A robust clustering approach for highly active IoT systems is lacking and must be developed in order to support a variety of user applications, especially as MIMO becomes more readily accessible on IoT devices. The energy efficiency and network longevity are enhanced in the proposed system, MIMO-based energy-centric routing protocol (MIMO-ECRP), for usage on the IoT in the 5G context as well as later on. The MIMO-ECRP method uses both types of topologies (i.e., a multi-hop configuration enabling inter-cluster communication or a single-hop configuration with intra-cluster communication) and the K-means-based network partition technique to cluster the nodes. In order to avoid redundant information transfer, threshold-based criteria have been provided in simulations as well as practical applications whilst minimal changes get observed. Also, the suggested MIMO-ECRP costs 20–30% less energy per cluster head than the prevailing approach. The simulation results reveal that when it comes to energy efficiency with longevity of networks, the proposed MIMO-ECRP method performs more effectively compared to previous advanced techniques.",11 May 2024,Intelligent Strategies for ICT,"Aysha Munir Sheikh,Sunil Joshi","(College of Technology and Engineering,MPUAT,Udaipur,Rajasthan,India)",India
MAP: An Optimized Energy-Efficient Cluster Header Selection Technique for Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-642-41674-3_29,9,conference,Springer,none,"Recent advances in wireless sensor networks have led to feasibility in implementing a variety of reliable and distributed monitoring and controlling systems used in several areas including environment, healthcare, civil, and military applications. The introduction to novel protocols and their improvements, especially for energy consumption awareness, were due to the major limitations of power-aware tiny sensor nodes. To utilize an overall energy consumption prolonging system lifetime, clustering is one of the promising approaches. By grouping sensors together, the sensor communicates only to its cluster head before gathered, and then forwarded to a base station. In this paper, we evaluate this issue, and then propose an optimization over a well-known hierarchical routing protocol, LEACH, by considering Moving energy window Average and selection Probability (MAP), resulting in an overall energy usage enhancement.",2014,Advances in Computer Science and its Applications,"Kanokporn Udompongsuk,Chakchai So-In,Comdet Phaudphut,Kanokmon Rujirakul,Chitsutha Soomlek,Boonsup Waikham","(Department of Computer Science,Faculty of Science,Khon Kaen University,123 Mitaparb Rd.,Naimuang,Muang,Khon Kaen,40002,Thailand)",Thailand
Protocol Design for Farm Animal Monitoring Using Simulation,https://link.springer.com/chapter/10.1007/978-3-642-31638-8_10,1,conference,Springer,none,This paper presents a new simulation tool for performance analysis of wireless sensor networks (WSN) deployed on farm animals. The mobility and herding patterns from real herds are fed into statistical models to give rise to network simulation that is based on accurate herd behavior. The simulation results are used in evaluation of novel protocol ideas customized to the needs of farm monitoring.,2012,"Ad-hoc, Mobile, and Wireless Networks","Shikha Sarkar,Lina Stankovic,Ivan Andonovic","(Department of Electronic and Electrical Engineering,University of Strathclyde,204 George Street,G1 1XW,Glasgow,United Kingdom)",United Kingdom
A Novel Security Scheme of Temporal-Key Based Encryption Policy in Sensor Applications,https://link.springer.com/chapter/10.1007/978-3-030-37051-0_17,none,conference,Springer,none,"The contribution of Wireless Sensor Network (WSN) towards commercial sensing application is tremendously progressing day-by-day. However, it is still shrouded by security problems owing to less practical applicability of existing research solutions as well as inherent nature of resource constrained nodes. Key management in encryption technique is one of the most frequently exercised techniques; however, it lacks the robustness against various attacks due to flawed in design principle of dependable parameters in construction security solution. Therefore, the proposed system introduced a novel temporal key-based mechanism that is meant for strengthening the encryption operation. The study also offers higher flexibility to include different encryption algorithm for scaling the security feature based on different vulnerability over the challenging environment of WSN.
",22 January 2020,Second International Conference on Computer Networks and Communication Technologies,"M. N. Premakumar,S. Ramesh","(Department Electronics & Communication,Dr. AIT,Bengaluru,Karnataka,India)",India
On the Analysis of Expected Distance between Sensor Nodes and the Base Station in Randomly Deployed WSNs,https://link.springer.com/chapter/10.1007/978-3-319-11692-1_31,none,conference,Springer,none,"In this study, we focus on the analytical derivation of the expected distance between all sensor nodes and the base station (i.e., E[d

toBS
]) in a randomly deployed WSN. Although similar derivations appear in the related literature, to the best of our knowledge, our derivation, which assumes a particular scenario, has not been formulated before. In this specific scenario, the sensing field is a square-shaped region and the base station is located at some arbitrary distance to one of the edges of the square. Having the knowledge of E[d

toBS
] value is important because E[d

toBS
] provides a network designer with the opportunity to make a decision on whether it is energy-efficient to perform clustering for WSN applications that aim to pursue the clustered architectures. Similarly, a network designer might make use of this expected value during the process of deciding on the modes of communications (i.e., multi-hop or direct communication) after comparing it with the maximum transmission ranges of devices. Last but not least, the use of our derivation is not limited to WSN domain. It can be also exploited in any domain when there is a need for a probabilistic approach to find the average distance between any given number of points which are all assumed to be randomly and uniformly located in any square-shaped region and at a specific point outside this region.",2014,Internet and Distributed Computing Systems,"Cüneyt Sevgi,Syed Amjad Ali","(Department of Information Technologies,Işık University,Istanbul,Turkey),(Department of Computer Technologies and Information Systems,Bilkent University,Ankara,Turkey)",
Fuzzy-Based DBSCAN Algorithm to Elect Master Cluster Head and Enhance the Network Lifetime and Avoid Redundancy in Wireless Sensor Network,https://link.springer.com/chapter/10.1007/978-981-15-5148-2_88,none,conference,Springer,none,"The sensor nodes are distributed over the specific geographical region within the wireless sensor network. Since nodes are randomly deployed, network could have low as well as densely deployed network areas. The DBSCAN algorithm is used to separate the high- and low-density areas. The entire network is separated into four grids; from each grid, a master cluster head was selected, and only that master cluster head is allowed to communicate sensed information to the sink. The main goal of this algorithm was to prevent the redundancy along with enhanced network’s lifetime and improved stability period. It has been seen through the simulation that the proposed algorithm has extended network lifespan and prolonged stability period as compared to LEACH and IC-ACO in densely deployed network.
",31 July 2020,International Conference on Innovative Computing and Communications,"Tripti Sharma,Amar Mohapatra,Geetam Tomar","(IT Department,Maharaja Surajmal Institute of Technology,New Delhi,India),(IT Department,Indira Gandhi Delhi Technical University for Women,New Delhi,India),(Birla Institute of Applied Sciences,Bhimtal,263136,India)","India,India,India"
OCHEP: An Optimized Cluster Head Election Protocol for Heterogeneous WSNs,https://link.springer.com/chapter/10.1007/978-981-15-9938-5_17,2,conference,Springer,none,"In wireless sensor networks (WSNs), the nodes have the constraint of energy. The sensor nodes have consumed energy in sensing, transmission, receiving, etc. If the energy of a sensor node exhausted completely, then there is no use of sensor nodes because nodes are not replaceable. Thus, there is a dire need to increase the lifespan of the networks so that sensors can work for a longer time in the networks. In this paper, we recommend an enhanced cluster head determination routing protocol for heterogeneous WSNs. The heterogeneous WSNs are consist of three levels of heterogeneity which helps in extending the network lifetime. In the enhancement of the proposed method, a threshold-based formula is deliberated for choosing the cluster head nodes (CH). This threshold formula considered three criteria namely node distance from the sink, outstanding energy of sensors, and total energy of the networks which decreases energy consumption. This proposed scheme can provide efficient and effective communication outside the cluster and within the cluster by considering communication cost matrices. The number of alive and dead, the sum of energy consumption, and the number of messages transferred to the control node matrices are considered to examine the enactment of the proposed scheme by using the MATLAB. After a comprehensive analysis, it has been evident that the projected scheme accomplishes superior to that of the existing methods.",14 April 2021,Advances in Smart Communication and Imaging Systems,"Samayveer Singh,Aruna Malik,Piyush Yadav,Rajeev Agrawal","(Department of Computer Science and Engineering,Dr B R Ambedkar National Institute of Technology,Jalandhar,Punjab,India),(Department of Electronics and Communication Engineering,G L Bajaj Institute of Technology and Management,Greater Noida,U.P.,India)","India,India"
A Review on Clustering Algorithms in Wireless Sensor Networks for Optimal Energy Utilisation,https://link.springer.com/chapter/10.1007/978-3-030-28364-3_66,2,conference,Springer,none,"Wireless sensor networks (WSNs) is a structure whose construction and design typically consist of the distributed sensor nodes. This type of networks is applicable to variety of domains. The application of WSN consists of Military and security forces, disaster management, health monitoring, agriculture and irrigation sector, etc. The biggest hurdle that comes across in WSN is its intrinsic nature of limited power. It is the most challenging thing which affects the lifetime of the sensor network. That is the main reason due to which there is a need to develop the systems for saving the power utilization in WSN. For optimal use of the power in WSN so as to improvise the network lifetime data transfer path are selected in such a way that the total energy requirement for transferring the data along the path is minimized. Cluster-Based data aggregation in WSN is one such way that plays a vital role in minimizing energy consumption. In the clustering, the cluster heads are selected that gathers data from sensor nodes. This process is called as data aggregation. The aggregated data is then transferred to the base station. Using this way the sensor nodes overhead of transferring the data to BS will be reduced, thus reducing the energy consumption of the network. In this paper, we present the various existing researches conducted for minimum energy utilization and improvising network lifetime. Wireless sensor networks (WSNs) is a structure whose construction and design consist of the distributed sensor nodes. This type of networks is applicable to a variety of domain. The application of WSN consists of Military and security forces, disaster management, health monitoring, agriculture and irrigation sector, etc. The biggest hurdle that comes across in WSN is its intrinsic nature of limited power. It is the most challenging thing which affects the lifetime of the sensor network. That is the main reason due to which there is a need to develop the systems for saving the power utilization in WSN. For optimal use of the power in WSN so as to improvise the network lifetime data transfer path are selected in such a way that the total energy requirement for transferring the data along the path is minimized. Cluster-Based data aggregation in WSN is one such way that plays a vital role in minimizing energy consumption. In the clustering, the cluster heads are selected that gathers data from sensor nodes. This process is called as data aggregation. The aggregated data is then transferred to the base station. Using this way the sensor nodes overhead of transferring the data to BS will be reduced, thus reducing the energy consumption of the network. In this paper, we present the various existing researches conducted for minimum energy utilization and improvising network lifetime.",13 August 2019,Intelligent Communication Technologies and Virtual Mobile Networks,"Bhagyashri Julme,Pragati Patil","(Department of Computer Science and Engineering,Abha-Gaikwad Patil College of Engineering,Nagpur,Maharashtra,India)",India
Energy-efficient Next Hop Selection for Topology Creation in Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-031-29313-9_26,none,conference,Springer,none,"Topology creation in wireless sensor networks (WSNs) has been one of the main criteria for a better routing experience. Recently, many fields have adopted WSNs for better ease of data collection and monitoring applications. However, most of these applications oblige the long-term deployment of the network and less frequency of sensor maintenance. Hence, it is necessary for the WSN to be sustainable in order for a longer lifetime and failure immunity. One of the main contributors in these goals is topology formation. Faster and efficient topology formation in WSNs allows for faster and reliable packet delivery, as well as reduced energy consumption and faster network deployment. However, as WSN applications have become more diverse, WSNs require efficient and faster topology creation methods. Thus, in this paper, we present the design of a novel method for next hop selection in WSNs for optimal topology creation. The approach aims to improve energy consumption, increase network lifetime, and improve packet delivery ratio. The method offers three modes for hop selection based on distance, energy, and a balanced mode that takes into consideration both of these measures. The main point of this approach is limiting the number of next hop candidates for each node by focusing on neighbors that are in the direction to the Base Station (BS). This is done by narrowing the angle at which the node is allowed to choose its next hop. The algorithm was tested and was able to extend network lifetime as well as increase the number of packets delivered to the BS.
",07 April 2023,Advances in Machine Intelligence and Computer Science Applications,"Said El Hachemy,Abdellah Boulouz,Yassin Eljakani","(Faculty of Sciences,Ibn Zohr University,Agadir,Morocco)",Morocco
Analysis and Simulation of Low-Energy Adaptive Clustering Hierarchy Protocol,https://link.springer.com/chapter/10.1007/978-981-10-6005-2_38,none,conference,Springer,none,"Wireless Sensor Network (WSNs) is a collection of small, self-powered devices with sensing capabilities. Sensor nodes are deployed for carrying out various applications such as disaster recovery, industrial control, health monitoring, environmental monitoring, etc. Battery is the main source of energy for sensor nodes. However, because of the limited storage capacity of batteries nodes remain operational for a limited amount of time. Energy efficiency or energy consumption plays a major role in the lifetime of WSN. It is very difficult or sometimes impossible to replace or recharge the battery in remote areas, e.g., deep forest. Hence, an energy saving of a sensor node is a major design issue. There has been a flourish of research efforts on prolonging the lifetime of WSN. Since environmental sensing and transmission of information to the base station are an important task in WSN that consumes energy. Therefore, routing plays a major role. Advancement in WSNs led to the development of various routing protocols. In this paper, we have simulated the LEACH protocol using MANNASIM framework. Network performance is analyzed in terms of total energy consumption, total number of live nodes in the network by varying the number of clusters using Network Simulator (NS-2).
",21 November 2017,Next-Generation Networks,"Amita Yadav,Suresh Kumar","(MSIT,New Delhi,India),(MRIU,Faridabad,India)","India,India"
EDA-PEGASIS: A Balanced Energy Aware Routing Approach for Sensor Network to Reduce Cognitive Networking Complexities in Wireless Medium,https://link.springer.com/chapter/10.1007/978-981-15-7504-4_57,none,conference,Springer,none,"The area of Wireless Sensor Network (WSN) unwraps lots of challenges to the field of cognitive networking largely, in the modern era of communication and network engineering. The basis step to tackle the issue related to listening/receiving the data is to introduce effective methodologies in the way of communicating with the nodes in the network. The paper proposes an improvement to the design of WSN formation, where the battery operated Wireless sensor nodes (or nodes)transmits data continously to the Base station (or sink)addressing the challenges in improving QoS parameters and Energy management of nodes. In this paper, we propose a modified version of PEGASIS (Power-Efficient Gathering in Sensor Information System) protocol namely EDA-PEGASIS (Euclidean Distance Assisted – PEGASIS) to improve the lifetime of network by creating partial chains in data gathering after initial run and re-electing the leader node (LN) after energy level of the transmitting node falls below a threshold value by including Euclidean distance as a constraint. The nodes once acted as a LN will not be re-elected until energy level of all the nodes nearing to sink are below the threshold value. As a result, the average energy spent by each node per round is reduced which in turn lower the bandwidth requirement thereby achieving less power dissipation benchmark to increase efficiency and lifetime of the network. Further, this design of communication of nodes using EDA-PEGASIS will help to reduce the computational complexities in Cognitive Network.",21 January 2021,Advances in Power Systems and Energy Management,"S. Sreeram,G. Nagarajan","(Department of Computer Science and Engineering,Sathyabama Institute of Science and Technology,Chennai,India)",India
An Energy-Aware Routing Protocol for Wireless Sensor Networks Based on K-Means Clustering,https://link.springer.com/chapter/10.1007/978-3-642-41968-3_31,2,conference,Springer,none,"Wireless sensor networks (WSNs) have recently gained much attention from researchers due to their large potential for practical applications. One of the most critical problems in WSN research is to prolong the network lifetime, given that sensor nodes are only equipped with energy-limited batteries. Clustering sensor nodes and then routing the transmission of data to the base station via cluster heads (CHs) is an effective approach to this problem. In this paper, we first analyze the problem of selecting cluster centers as CHs which may quickly exhaust their energy. Then we propose a new k-means-based routing (KMR) protocol, where the selection of CHs is randomized so as to better distribute the transmission load among sensor nodes of the same cluster. The simulation results on OMNeT++ show that our method KMR can make a substantial improvement in the network lifetime compared with some existing methods, including LEACH (Low-Energy Adaptive Clustering Hierarchy).",2014,AETA 2013: Recent Advances in Electrical Engineering and Related Sciences,"Thai T. Vu,Hien M. Nguyen,Viet D. Nguyen","(Faculty of Computer Science and Engineering,Hanoi Water Resources University,Hanoi,Vietnam),(Faculty of Information Technology,VNU University of Engineering and Technology,Hanoi,Vietnam)",
Recent Advancements in Energy Efficient Routing in Wireless Sensor Networks: A Survey,https://link.springer.com/chapter/10.1007/978-981-10-0448-3_30,1,conference,Springer,none,"Wireless sensor networks have set a new realm in the field of wireless transmission technology. Their applications have diversified over the years and now they cover various sophisticated areas of applications which include military applications, surveillance, agriculture, monitoring and control, etc. This paper covers various recent developments in the field of energy-aware routing techniques to minimize the energy consumption and extend the lifetime of wireless sensor networks.",15 March 2016,Proceedings of Fifth International Conference on Soft Computing for Problem Solving,"Gaurav Kumar Pandey, Amritpal Singh","(Department of CSE,Lovely Professional University,Phagwara,Punjab,India)",India
An Energy-Balanced Strategy for Clustering Protocols in Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/11943952_52,none,conference,Springer,none,Energy is one of the most important factors in the design of routing protocols in wireless sensor networks. This paper first analyzes the energy consumption in typical clustering protocols and finds that the consumption is not evenly distributed among nodes. Thus some nodes die quickly with the reduction of the network lifetime. Then a new energy-balanced strategy is introduced in clustering protocols. The strategy assigns the head communication load to base station by detecting the energy consumption in the cluster heads. The evenly distributed energy among the nodes is realized by controlling the head consumption. Simulation results show that the lifetime of the network is significantly prolonged with the new energy-balanced strategy.,2006,Mobile Ad-hoc and Sensor Networks,"Feng Zhao,Feng Xi,Zhong Liu","(Department of Electronic Engineering,Nanjing University of Science and Technology,Nanjing,Jiangsu,210094,The People’s Republic of China)",China
SABR: Secure Authentication-Based Routing in Large Scale Wireless Sensor Network,https://link.springer.com/chapter/10.1007/978-81-322-2550-8_21,2,conference,Springer,none,"It is highly difficult task to ensure proper authentication on the run for each nodes during data aggregation process of Wireless Sensor Network (WSN). This paper has presented a solution towards such issues by introducing a novel routing protocol called as SABR (Secured Authentication based Routing) algorithm. The algorithm discussed in this paper performs an effective authentication process for all the sensor nodes involved in communication process in WSN. The data packet is digitally signed and uniquely encrypted, which upon performing a secure handshaking mechanism authenticates both the node involved in routing process. The design principle of the proposed system is totally applicable on large scale WSN, where the outcome is found with fail-proof authentication system with efficient compliance of computational complexity.",01 January 2015,"Emerging Research in Computing, Information, Communication and Applications","H. R. Roopashree,A. Kanavalli","(Department of CSE,Research Scholar,Christ University,Bengaluru,560029,India),(Department of CSE,MS Ramaiah Institute of Technology,Bengaluru,560054,India)","India,India"
The Method of Data Aggregation for Wireless Sensor Networks Based on LEACH-CS,https://link.springer.com/chapter/10.1007/978-3-662-46981-1_47,1,conference,Springer,none,"A novel data aggregation method of WSN based on low-energy adaptive clustering hierarchy compressed sensing (LEACH-CS) is presented to resolve the contradiction between data accuracy and energy consumption in sensor nodes. It considers the sparsity of the sensed data in wireless sensor networks (WSNs). At the proposed method, the LEACH protocol is adopted to select cluster head and cluster formation from the random arrangement of sensor nodes, and the Gaussian random matrix is utilized to linearly compress sensor data by each cluster head. Then the compressed information is transmitted to the base station (BS). It reduces data transmission and energy consumption, thus improving the lifetime of network. According to sensor data being of regional smoothness, the differential transformation regularization is adopted to reconstruct receiving linear compression projection information by the BS. Simulation experiments show that the data aggregation method of WSNs based on cluster compressed sensing can guarantee data accuracy collected, and improves the network lifetime at the same time.",01 January 2015,Advances in Wireless Sensor Networks,"Yuanyuan Liu,Wentao Zhao,Lu Zhu,Baishan Ci,Suhua Chen","(School of Information Engineering,East China Jiao Tong University,Nanchang,330013,China)",China
Wireless Sensor Network Data Storage Optimization Strategy,https://link.springer.com/chapter/10.1007/978-3-642-54174-2_31,none,conference,Springer,none,"Wireless sensor network (WSN) is developing to be a new data-centric computer technology fields, which combined with wireless communication technology, computer network technology, sensor technology, and micro-electromechanical technology.

 WSN is a data-centric network, the application layer users most concern is that how to transmit and store the data of perception and monitor each nodes effectively rather than the situation of deployment scenarios and the underlying hardware. So, the data storage is an important area of research in wireless sensor network. This paper studies the status of the data storage strategy, introduced several data storage ideas, analyzes their advantages and disadvantages, and the future development are put forward.",01 January 2014,Advanced Technologies in Ad Hoc and Sensor Networks,"Weibei Fan,Zhijie Han,Zhengwei Guo","(Department of Computer Science and Engineering,Henan University,Kaifeng,475001,Henan,China)",China
Misdirection Attack in Wireless Sensor Network Using Threshold Method,https://link.springer.com/chapter/10.1007/978-3-031-64650-8_1,none,conference,Springer,none,"Wireless Sensor Networks (WSNs) are constrained in terms of resources, have an ad-hoc nature, and are susceptible to various network attacks. Due to their vulnerability to different types of attacks, safeguarding them requires unique security solutions. Among the potential Denial of Service (DoS) attacks on WSNs, the Misdirection attack is particularly challenging to identify and counteract. This attack occurs when a malicious node within the network redirects incoming packets to unintended destinations, leading to increased network delays, sometimes to an infinite extent. Consequently, this also leads to a reduction in network throughput. Therefore, detecting and preventing Misdirection attacks is a critical and complex task. In this study, a new approach has been introduced to detect and isolate these malevolent nodes responsible for instigating such attacks. This innovative method relies on a threshold-based technique. The proposed algorithm has been implemented using Ns2, and the results have been evaluated in terms of factors like delay, energy consumption, and data throughput. The comparison of suggested method is done with the traditional methods. The analysis depicts that the suggested method offers favorable performance with regard to these particular parameters. This method offers a throughput of 81%, energy utilization of 17% and the delay of 3.6% in comparison with other methods.",13 July 2024,Intelligent Systems Design and Applications,"Swedika Sharma,Vishal Bharti","(Chandigarh University,Mohali,India),(Maharishi Markandeshwar University,Mullana,India)","India,India"
A Study of the Optimization Techniques for Wireless Sensor Networks (WSNs),https://link.springer.com/chapter/10.1007/978-981-10-7512-4_90,9,conference,Springer,none,"WSN has become one of the important technologies in the present decade. Energy consumption is the major challenge in the field of wireless sensor network. In WSN, there are some hard problems that cannot be solved in deterministic time. These hard problems can be solved by using optimization techniques. Clustering, routing, node localization, maintenance of the nodes, etc., are some of the hard problems that could be addressed. The main aim of these techniques is to provide the solution within specific time and also to minimize the consumption of the energy thus prolonging the lifetime of the network. This paper clearly describes the application of the different published optimization techniques in the field of WSN.
",02 March 2018,Information Systems Design and Intelligent Applications,"Pritee Parwekar,Neeharika Kalla,Sireesha Rodda","(Anil Neerukonda Institute of Technology and Sciences,Visakhapatnam,India),(GITAM University,Visakhapatnam,India)","India,India"
A Clustering Algorithm for Wireless Sensor Networks Using Geographic Distribution Information and Genetic Algorithms,https://link.springer.com/chapter/10.1007/978-3-030-57881-7_14,none,conference,Springer,none,"WSN consists of a large number of micro sensor nodes with limited resources. The limited battery resources of these nodes have become an important bottleneck to the development of WSN. In order to improve the energy efficiency and prolong the network life cycle, we propose a clustering method GDGA based on improved genetic algorithm. In this method, we divide the sensor area into two parts: the first part is that the distance from the node to BS is less than the transmission threshold of the node. For the nodes in this area, we do not cluster but directly transmit the data to BS. The part beyond the threshold of BS is divided into the second region. The nodes in this region will be clustered using the improved genetic algorithm according to the characteristics of node distribution. Simulation results show that compared with other four protocols, GDGA has the highest energy efficiency, lower average energy consumption of cluster head and longer life cycle of the whole network.",01 September 2020,Artificial Intelligence and Security,"Yu Song,Zhigui Liu,He Xiao,Yu Song,He Xiao","(School of Information Engineering,South West University of Science and Technology,Mianyang,621010,Sichuan,China),(Department of Network Information Management Center,Sichuan University of Science and Engineering,Zigong,643000,China),(School of Computer Science,Sichuan University of Science and Engineering,Zigong,643000,China)","China,China,China"
An Efficient Performance of Enhanced Bellman-Ford Algorithm in Wireless Sensor Network Using K-Medoid Clustering,https://link.springer.com/chapter/10.1007/978-3-030-44758-8_6,1,conference,Springer,none,"Wireless sensor network (WSN) is an accumulation of smart sensor nodes which has firmly restricted control, calculation ability, storage and communication facility. Wireless sensor network (WSN) is the most standard services engaged in commercial and industrial applications like military surveillance, animal monitoring, target tracking, forest fire detection and industry security. The Sensor Node (SN) automatically construct a network connected to the sink node after deploying manually. Each SN is accountable for monitoring surrounding environment and data which is delivered to the sink node in a one-hop or multihop manner. The collected data are transmitted to the remote server by sink node through satellites or internet. Hence, an energy optimization technique is used to reduce the actual power consumption of the SN in place of sink node. Here, the Bellman Ford Shortest Path Algorithm is used for efficient data transmission purposes which helps in reducing the energy consumption of sensor nodes. The Bellman-Ford algorithm is used as a shortest path algorithm in this work. In a given paper K-medoid clustering algorithm is used for cluster formation. K-medoid clustering chooses the sensor node as a cluster head (CH) which lies at the center of the cluster. Further, The MATLAB software is used for the simulation of the Bellman Ford Shortest Path Algorithm for acquiring better results. The simulated results show that the Bellman Ford Shortest Path Algorithm is better than the K-Medoid Algorithm in place of energy consumption and network lifetime.",04 April 2020,Intelligent Computing Applications for Sustainable Real-World Systems,"Garima Sharma,Praveen Kumar,Laxmi Shrivastava","(Department of Electronics and Communication Engineering,Madhav Institute of Technology and Science,Gwalior,Madhya Pradesh,India)",India
A Hybrid Genetic Algorithm for Hierarchical Routing in Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-031-60594-9_19,none,conference,Springer,none,"Data transmission in wireless sensor networks (WSNs) is recognized as an interesting field of research due to the specificities of this type of network, where energy consumption is considered one of the major challenges of communication protocol options. Hierarchical data routing in Wireless Sensor Networks (WSNs) represents a distinct category of routing protocols. This category includes approaches that implement a reorganization of the physical network into a logical hierarchy system, aimed at optimizing energy consumption. In this paper, we propose a new scheme named Genetic-Firefly (GF) for the Hierarchical routing based on the hybridization of the genetic algorithm to select an alternative of cluster heads (CHs) with the firefly bio-inspired technique that allows forming clusters. The simulation of GF and the Low Energy Adaptive Clustering Hierarchy protocol (LEACH) has proved that our proposal has achieved good results in terms of the energy consumed, network lifetime, and received data.",31 July 2024,13th International Conference on Information Systems and Advanced Technologies “ICISAT 2023”,"Abd Essalam Messiaid,Mohamed Ben Bezziane,Messaoud Benguenane,Lemtenneche Sami,Bouziane Brik,Souhila Kettouche,Hasan Siham","(LINATI Laboratory,Department of Computer Science,Faculty of New Technologies of Information and Communication,University of Kasdi Merbah,Ouargla,Algeria),(Computer Science Department,College of Computing and Information,Sharjah University,Sharjah,UAE),(RELA (CS) Lab. of Computer Science,Larbi Ben M’hidi University,Oum Elbouaghi,Algeria),(Faculty of Technology,De Montfort University,Gateway House,Leicester,LE1 9BH,UK)","Algeria,Algeria"
A Grid-Based Approach to Prolong Lifetime of WSNs Using Fuzzy Logic,https://link.springer.com/chapter/10.1007/978-981-10-2525-9_2,4,conference,Springer,none,"Wireless sensor networks (WSNs) are autonomous, self-configured and consist of distributed sensors for monitoring any physical or environmental conditions. Sensor nodes cooperatively disseminate their data through the network to a base station. In recent years, such networks have shown its wide applicability in various areas. Generally, sensor nodes are small, cost-effective, memory constrained and having limited processing capabilities for sensing data in any particular region from the environment. Energy is one of the significant factors in such network. Whole network lifetime depends on how efficiently consumption of energy takes place. Sensor nodes are combined into groups which is called cluster. The purpose of clustering approach is to make the consumption of energy in more effective way. A cluster head node is used for collecting sensed data from cluster nodes for transmitting to the base station. An efficient election of cluster head minimizes energy consumption, thereby increasing network lifetime. One major drawback in dynamic clustering approach is that in every round, cluster head selection is done locally and decides the cluster region. This process has extra communication cost in massage exchange to select the appropriate cluster head. Transmission of message from one node to another node consumes energy that leads to inefficient use of energy resource. In this paper, a non-probabilistic grid-based approach to prolong the WSNs lifetime using fuzzy logic has been proposed. In this, whole network is divided into predefined grid area and selecting a node as grid head (GH) using two fuzzy variables, viz., base station distance and residual energy of sensor nodes. This approach uses a multi-hop communication approach. GH nodes are authorized to communicate with other GH nodes and base station. Simulation results show that the proposed approach prolongs WSNs network lifetime than existing ones.",09 November 2016,Advances in Computational Intelligence,"Ajai Kumar Mishra,Rakesh Kumar,Vimal Kumar,Jitendra Singh","(Department of Computer Science & Engineering,Madan Mohan Malaviya University of Technology,Gorakhpur,273010,India)",India
